task_id,primitive,separability,eta,generator,seed,prefix,dof,n_obs,coverage,S,ESS,E_struct,d_eff,V_f,V_f_norm,state,reliable
turning:high:spline:10,turning,high,0.8,spline,10,0.7,1,85,1,1.3862943611198906,120.21343664444227,0.5616643157697813,1.0,0.0013462699984758523,0.08325449296921353,external-informative,1
turning:high:spline:10,turning,high,0.8,spline,10,0.2,3,25,1,1.1045792867711943,1314.9357472640959,0.5177108405327033,2.100383308398665,0.020624746492959367,1.2754520369865436,external-informative,1
turning:high:spline:10,turning,high,0.8,spline,10,0.3,3,37,1,1.1085461525592468,1278.5601917066276,0.5559729885705249,2.0692689778803857,0.019302205150319905,1.193664944473952,external-informative,1
turning:high:spline:10,turning,high,0.8,spline,10,0.4,3,49,1,1.119053963433745,951.3151901375052,0.8133924632727375,1.9834929272307262,0.01748209026355442,1.0811074766443693,observed+informative,1
turning:high:spline:10,turning,high,0.8,spline,10,0.5,3,61,1,1.1507857809790991,433.6937051994607,0.7144489799858252,1.8216067772662055,0.016708436895413126,1.033264087895123,external-informative,1
turning:high:spline:10,turning,high,0.8,spline,10,0.6,3,73,1,1.1839579746714235,114.95767444930625,0.5390578484768491,1.7055187343782374,0.01582084537496659,0.9783746659498894,external-informative,1
turning:high:spline:10,turning,high,0.8,spline,10,0.7,3,85,1,1.3351358988693471,23.49719357574796,0.5616643157697813,1.5353662428516033,0.008642650444007608,0.5344689263228113,measurement-unreliable,0
turning:high:spline:10,turning,high,0.8,spline,10,0.2,5,25,1,1.0807681323437133,292.94608026753264,0.5177108405327033,3.195841909643389,0.03700530600148228,2.2884399056741382,external-informative,1
turning:high:spline:10,turning,high,0.8,spline,10,0.3,5,37,1,1.070452526954299,224.54599605636048,0.5559729885705249,3.101726685279987,0.03358188633188776,2.0767326930528975,external-informative,1
turning:high:spline:10,turning,high,0.8,spline,10,0.4,5,49,1,1.086547359954008,167.30948653801207,0.8133924632727375,2.971689898100407,0.033535669064160424,2.07387457752227,observed+informative,1
turning:high:spline:10,turning,high,0.8,spline,10,0.5,5,61,1,1.178563312663066,103.86832330100891,0.7144489799858252,2.703725796049643,0.03444181827485928,2.129911622971248,external-informative,1
turning:high:spline:10,turning,high,0.8,spline,10,0.6,5,73,1,1.221304436680504,44.04742899446721,0.5390578484768491,2.4799193891771507,0.03020469756788554,1.8678844393395673,measurement-unreliable,0
turning:high:spline:10,turning,high,0.8,spline,10,0.7,5,85,1,1.211752666437026,15.360992645031027,0.5616643157697813,2.189558009776568,0.02120779348827418,1.3115081639351596,measurement-unreliable,0
turning:high:spline:11,turning,high,0.8,spline,11,0.2,1,25,1,1.3862943611198906,1268.5230299487243,0.20127582494710777,1.0,0.008427113579612839,0.12345762454034066,external-informative,1
turning:high:spline:11,turning,high,0.8,spline,11,0.3,1,37,1,1.3862943611198906,105.32271879403841,0.08270019407004045,1.0,0.004748313533794034,0.06956302462484362,external-informative,1
turning:high:spline:11,turning,high,0.8,spline,11,0.4,1,49,1,1.3862943611198904,19.693031476813953,0.03210930140799526,1.0,0.0010954135784818988,0.01604786229721403,measurement-unreliable,0
turning:high:spline:11,turning,high,0.8,spline,11,0.5,1,61,1,1.3862943611198906,8.437848242540644,0.01302149454899589,1.0,0.00025415447158976326,0.0037233753921018372,measurement-unreliable,0
turning:high:spline:11,turning,high,0.8,spline,11,0.6,1,73,1,1.3862943611198906,4.6885670735014084,0.0061438900523965116,1.0,8.66764868484979e-05,0.0012698147555178971,measurement-unreliable,0
turning:high:spline:11,turning,high,0.8,spline,11,0.7,1,85,1,1.3862943611198906,2.7570653528095592,0.004155451245518294,1.0,4.416270406802292e-05,0.0006469857663608987,measurement-unreliable,0
turning:high:spline:11,turning,high,0.8,spline,11,0.2,3,25,1,1.3856216835477049,1014.6967469901679,0.20127582494710777,2.377232883270635,0.02348419564188627,0.3440446103873564,external-informative,1
turning:high:spline:11,turning,high,0.8,spline,11,0.3,3,37,1,1.3862450892129061,160.31242497253425,0.08270019407004045,2.4441166460337906,0.023297135899776417,0.34130417605122965,external-informative,1
turning:high:spline:11,turning,high,0.8,spline,11,0.4,3,49,1,1.3862941736388275,6.661508709725757,0.03210930140799526,2.489366793208577,0.014240968150645069,0.20863087727768137,measurement-unreliable,0
turning:high:spline:11,turning,high,0.8,spline,11,0.5,3,61,1,1.3862943610245682,1.9208554744500241,0.01302149454899589,2.032042144869297,0.00593844329476682,0.08699848361045918,measurement-unreliable,0
turning:high:spline:11,turning,high,0.8,spline,11,0.6,3,73,1,1.3862943611193832,1.1870824016032138,0.0061438900523965116,1.2744453174224246,0.0035325857310247017,0.05175255307968082,measurement-unreliable,0
turning:high:spline:11,turning,high,0.8,spline,11,0.7,3,85,1,1.386294361119832,1.1750277558680844,0.004155451245518294,1.6494005374168106,0.0008859960591338251,0.012979885435196728,measurement-unreliable,0
turning:high:spline:11,turning,high,0.8,spline,11,0.2,5,25,1,1.2213506460682066,444.30859883841265,0.20127582494710777,3.7274963627064603,0.0389903013816861,0.571209814988168,external-informative,1
turning:high:spline:11,turning,high,0.8,spline,11,0.3,5,37,1,1.1453222230963926,149.07695790586214,0.08270019407004045,3.401164460049659,0.04007968292210949,0.5871693076339225,external-informative,1
turning:high:spline:11,turning,high,0.8,spline,11,0.4,5,49,1,1.1903376971247626,20.082292132422264,0.03210930140799526,2.917042726352681,0.049877547863995425,0.7307085064194565,measurement-unreliable,0
turning:high:spline:11,turning,high,0.8,spline,11,0.5,5,61,1,1.3797028299768628,3.676168608334458,0.01302149454899589,1.5737473815950245,0.046430150927931374,0.6802039733366511,measurement-unreliable,0
turning:high:spline:11,turning,high,0.8,spline,11,0.6,5,73,1,1.3857008821107921,1.0273990656881185,0.0061438900523965116,2.1480031352401796,0.0006462303500945664,0.009467306115531583,measurement-unreliable,0
turning:high:spline:11,turning,high,0.8,spline,11,0.7,5,85,1,1.30923640184579,1.0860992936861058,0.004155451245518294,1.0477804913986446,0.0012029387733013765,0.01762311164033015,measurement-unreliable,0
turning:high:spline:12,turning,high,0.8,spline,12,0.2,1,25,1,1.3862943611198906,3980.120094235763,0.4014124915913834,1.0,0.008305334568357334,0.20341774090807627,external-informative,1
turning:high:spline:12,turning,high,0.8,spline,12,0.3,1,37,1,1.3862943611198904,3466.607493716244,0.3217459594400234,1.0,0.006737533680055776,0.1650185033738013,external-informative,1
turning:high:spline:12,turning,high,0.8,spline,12,0.4,1,49,1,1.3862943611198906,2390.828106372609,0.21507253243711164,1.0,0.0051849771078337145,0.1269926360286569,external-informative,1
turning:high:spline:12,turning,high,0.8,spline,12,0.5,1,61,1,1.3862943611198904,1247.715367336669,0.13448495601807683,1.0,0.0038770445645431115,0.09495820309563768,external-informative,1
turning:high:spline:12,turning,high,0.8,spline,12,0.6,1,73,1,1.3862943611198906,471.6573813014528,0.08624452654312312,1.0,0.003213886449383863,0.07871585613895957,external-informative,1
turning:high:spline:12,turning,high,0.8,spline,12,0.7,1,85,1,1.3862943611198906,101.66475332576651,0.06051288285371284,1.0,0.0030214931333480788,0.07400367827403422,external-informative,1
turning:high:spline:12,turning,high,0.8,spline,12,0.2,3,25,1,1.1900667606575155,1952.1964989692183,0.4014124915913834,2.244124969681735,0.023120634107699437,0.5662802768318392,external-informative,1
