task_id,proposal_index,prefix_exposure,policy,nrmse
108,108,high,free_baseline,0.033915793589983534
108,108,low,closed_mechanism,0.2869721068784928
108,108,low,invariant_residual_MAP,0.41776476400674184
108,108,low,invariant_residual_ensemble,0.22404909659730854
108,108,low,evidence_weighted_residual_mixture,0.28133187156223477
108,108,low,free_baseline,0.27143965113083357
108,108,medium,closed_mechanism,0.2869721068784928
108,108,medium,invariant_residual_MAP,0.03942932770907635
108,108,medium,invariant_residual_ensemble,0.04058814213344046
108,108,medium,evidence_weighted_residual_mixture,0.035919285805973686
108,108,medium,free_baseline,0.120805785713235
109,109,high,closed_mechanism,0.42601011217112145
109,109,high,invariant_residual_MAP,0.05544195365297699
109,109,high,invariant_residual_ensemble,0.04565210158431203
109,109,high,evidence_weighted_residual_mixture,0.043096466654627893
109,109,high,free_baseline,0.05431460570684131
109,109,low,closed_mechanism,0.42601011217112145
109,109,low,invariant_residual_MAP,0.27943677995536187
109,109,low,invariant_residual_ensemble,0.08499484167584855
109,109,low,evidence_weighted_residual_mixture,0.1623555296276906
109,109,low,free_baseline,0.1688710925902974
109,109,medium,closed_mechanism,0.42601011217112145
109,109,medium,invariant_residual_MAP,0.11441232789260329
109,109,medium,invariant_residual_ensemble,0.0507852204254587
109,109,medium,evidence_weighted_residual_mixture,0.0494555852784217
109,109,medium,free_baseline,0.3479374873045102
110,110,high,closed_mechanism,0.27138265407593365
110,110,high,invariant_residual_MAP,0.0095715332510818
110,110,high,invariant_residual_ensemble,0.02047616441033882
110,110,high,evidence_weighted_residual_mixture,0.023023716519729533
110,110,high,free_baseline,0.023643893834446383
110,110,low,closed_mechanism,0.27138265407593365
110,110,low,invariant_residual_MAP,0.5060705949061053
110,110,low,invariant_residual_ensemble,0.5942554417158171
110,110,low,evidence_weighted_residual_mixture,0.5939115638839914
110,110,low,free_baseline,0.13678709780114734
110,110,medium,closed_mechanism,0.27138265407593365
110,110,medium,invariant_residual_MAP,0.03403878640443948
110,110,medium,invariant_residual_ensemble,0.045531429499580424
110,110,medium,evidence_weighted_residual_mixture,0.04144885215534142
110,110,medium,free_baseline,0.09877638483359319
111,111,high,closed_mechanism,0.2410136874668283
111,111,high,invariant_residual_MAP,0.08021213501479833
111,111,high,invariant_residual_ensemble,0.045381085548303314
111,111,high,evidence_weighted_residual_mixture,0.007722551605527928
111,111,high,free_baseline,0.05434168066222695
111,111,low,closed_mechanism,0.2410136874668283
111,111,low,invariant_residual_MAP,0.23289394431932092
111,111,low,invariant_residual_ensemble,0.12983740156109985
111,111,low,evidence_weighted_residual_mixture,0.1304521656753578
111,111,low,free_baseline,0.22428763511973632
111,111,medium,closed_mechanism,0.2410136874668283
111,111,medium,invariant_residual_MAP,0.26457146651869573
111,111,medium,invariant_residual_ensemble,0.25851591009547437
111,111,medium,evidence_weighted_residual_mixture,0.2585742850455428
111,111,medium,free_baseline,0.03891447676734577
112,112,high,closed_mechanism,0.3130061582742157
112,112,high,invariant_residual_MAP,0.010155755555864565
112,112,high,invariant_residual_ensemble,0.11528662716278032
112,112,high,evidence_weighted_residual_mixture,0.07632328396092314
112,112,high,free_baseline,0.05697723464985588
112,112,low,closed_mechanism,0.3130061582742157
112,112,low,invariant_residual_MAP,0.14264102884810906
112,112,low,invariant_residual_ensemble,0.04499500937156296
112,112,low,evidence_weighted_residual_mixture,0.04530807542706016
112,112,low,free_baseline,0.17408722043175207
112,112,medium,closed_mechanism,0.3130061582742157
112,112,medium,invariant_residual_MAP,0.23612189216294366
112,112,medium,invariant_residual_ensemble,0.19507108724449454
112,112,medium,evidence_weighted_residual_mixture,0.19706543494683473
112,112,medium,free_baseline,0.3107423713906101
113,113,high,closed_mechanism,0.2367062266027408
113,113,high,invariant_residual_MAP,0.0693064518239962
113,113,high,invariant_residual_ensemble,0.0323568068964112
113,113,high,evidence_weighted_residual_mixture,0.031544146638318976
113,113,high,free_baseline,0.009670629037898537
113,113,low,closed_mechanism,0.2367062266027408
113,113,low,invariant_residual_MAP,0.4679221965814702
113,113,low,invariant_residual_ensemble,0.27436384915929707
113,113,low,evidence_weighted_residual_mixture,0.34009199692430075
113,113,low,free_baseline,0.3786911670498939
113,113,medium,closed_mechanism,0.2367062266027408
113,113,medium,invariant_residual_MAP,0.04533747993766794
113,113,medium,invariant_residual_ensemble,0.034416044908368394
113,113,medium,evidence_weighted_residual_mixture,0.02594463467280324
113,113,medium,free_baseline,0.3625799063303257
114,114,high,closed_mechanism,0.2751022407684412
114,114,high,invariant_residual_MAP,0.09412255449467999
114,114,high,invariant_residual_ensemble,0.1391482394239068
114,114,high,evidence_weighted_residual_mixture,0.13772237283838917
114,114,high,free_baseline,0.12044262610724166
114,114,low,closed_mechanism,0.2751022407684412
114,114,low,invariant_residual_MAP,0.2780199316521326
114,114,low,invariant_residual_ensemble,0.180353300775725
114,114,low,evidence_weighted_residual_mixture,0.18661117650299888
114,114,low,free_baseline,0.2110695417049682
114,114,medium,closed_mechanism,0.2751022407684412
114,114,medium,invariant_residual_MAP,0.2221174034555684
114,114,medium,invariant_residual_ensemble,0.20651806523401847
114,114,medium,evidence_weighted_residual_mixture,0.20687107306032324
114,114,medium,free_baseline,0.2699218464555589
115,115,high,closed_mechanism,0.5395165218887291
115,115,high,invariant_residual_MAP,0.014473504845570986
115,115,high,invariant_residual_ensemble,0.08998081866196869
115,115,high,evidence_weighted_residual_mixture,0.04297155532952377
115,115,high,free_baseline,0.029884721529677773
115,115,low,closed_mechanism,0.5395165218887291
115,115,low,invariant_residual_MAP,0.43133239416580854
115,115,low,invariant_residual_ensemble,0.35583565796728306
115,115,low,evidence_weighted_residual_mixture,0.35615110343394757
115,115,low,free_baseline,0.9567121961996976
115,115,medium,closed_mechanism,0.5395165218887291
115,115,medium,invariant_residual_MAP,0.07678518922188025
115,115,medium,invariant_residual_ensemble,0.1622484894751829
115,115,medium,evidence_weighted_residual_mixture,0.15635731573947528
115,115,medium,free_baseline,0.11433040602933411
116,116,high,closed_mechanism,0.3596400017110291
116,116,high,invariant_residual_MAP,0.009335052734334555
116,116,high,invariant_residual_ensemble,0.07842402748363649
116,116,high,evidence_weighted_residual_mixture,0.07473975786649634
116,116,high,free_baseline,0.03718409940809215
116,116,low,closed_mechanism,0.3596400017110291
116,116,low,invariant_residual_MAP,0.3235476289255291
116,116,low,invariant_residual_ensemble,0.15012498136774047
116,116,low,evidence_weighted_residual_mixture,0.17883739784744654
116,116,low,free_baseline,0.1673682592232626
116,116,medium,closed_mechanism,0.3596400017110291
116,116,medium,invariant_residual_MAP,0.04529127817947272
116,116,medium,invariant_residual_ensemble,0.23564100771647467
116,116,medium,evidence_weighted_residual_mixture,0.23038526560010025
116,116,medium,free_baseline,0.14942268535716077
117,117,high,closed_mechanism,0.2084862966414639
117,117,high,invariant_residual_MAP,0.02574903176418334
117,117,high,invariant_residual_ensemble,0.01235314160678237
117,117,high,evidence_weighted_residual_mixture,0.016395456551221578
117,117,high,free_baseline,0.006829987246037453
117,117,low,closed_mechanism,0.2084862966414639
117,117,low,invariant_residual_MAP,0.1512458135679457
117,117,low,invariant_residual_ensemble,0.058853830276423
117,117,low,evidence_weighted_residual_mixture,0.05874981618335934
117,117,low,free_baseline,0.17905456840665765
117,117,medium,closed_mechanism,0.2084862966414639
117,117,medium,invariant_residual_MAP,0.1512458135679457
117,117,medium,invariant_residual_ensemble,0.005247571565580169
117,117,medium,evidence_weighted_residual_mixture,0.004554793612831056
117,117,medium,free_baseline,0.06366217271086207
118,118,high,closed_mechanism,0.4832028001987389
118,118,high,invariant_residual_MAP,0.04011205851783605
118,118,high,invariant_residual_ensemble,0.041270622977486494
118,118,high,evidence_weighted_residual_mixture,0.005507658660543113
118,118,high,free_baseline,0.01947332960920444
118,118,low,closed_mechanism,0.4832028001987389
118,118,low,invariant_residual_MAP,0.09046770557701257
118,118,low,invariant_residual_ensemble,0.054981372968035166
118,118,low,evidence_weighted_residual_mixture,0.050931866978411365
118,118,low,free_baseline,0.20670596999304944
118,118,medium,closed_mechanism,0.4832028001987389
118,118,medium,invariant_residual_MAP,0.024472957970999302
118,118,medium,invariant_residual_ensemble,0.10201002406771155
118,118,medium,evidence_weighted_residual_mixture,0.094634839468907
118,118,medium,free_baseline,0.05631570465769272
119,119,high,closed_mechanism,0.48670752251085064
119,119,high,invariant_residual_MAP,0.05080613490401222
119,119,high,invariant_residual_ensemble,0.05260361463500329
119,119,high,evidence_weighted_residual_mixture,0.020962117258750704
119,119,high,free_baseline,0.04215489776084565
119,119,low,closed_mechanism,0.48670752251085064
119,119,low,invariant_residual_MAP,0.21668445369230277
119,119,low,invariant_residual_ensemble,0.03231241971882593
119,119,low,evidence_weighted_residual_mixture,0.06977371725931744
119,119,low,free_baseline,0.07315241191137818
119,119,medium,closed_mechanism,0.48670752251085064
119,119,medium,invariant_residual_MAP,0.029588794204056378
119,119,medium,invariant_residual_ensemble,0.0235805563901167
119,119,medium,evidence_weighted_residual_mixture,0.05928540935676147
119,119,medium,free_baseline,0.026684262484770727
120,120,high,closed_mechanism,0.29037125623374205
120,120,high,invariant_residual_MAP,0.029446622102863456
120,120,high,invariant_residual_ensemble,0.04219887169307442
120,120,high,evidence_weighted_residual_mixture,0.03698799295585141
120,120,high,free_baseline,0.05307402748815898
120,120,low,closed_mechanism,0.29037125623374205
120,120,low,invariant_residual_MAP,0.537590872585423
120,120,low,invariant_residual_ensemble,0.6224369456510068
120,120,low,evidence_weighted_residual_mixture,0.6220615107013403
120,120,low,free_baseline,0.038426993597250464
120,120,medium,closed_mechanism,0.29037125623374205
120,120,medium,invariant_residual_MAP,0.16761324046622775
120,120,medium,invariant_residual_ensemble,0.08412643539012211
120,120,medium,evidence_weighted_residual_mixture,0.08834321768358107
120,120,medium,free_baseline,0.181005672190939
121,121,high,closed_mechanism,0.39991958224940827
121,121,high,invariant_residual_MAP,0.046567893725703566
121,121,high,invariant_residual_ensemble,0.03481653448578085
121,121,high,evidence_weighted_residual_mixture,0.021023853108903593
121,121,high,free_baseline,0.03710686490330186
121,121,low,closed_mechanism,0.39991958224940827
121,121,low,invariant_residual_MAP,0.4796425757689666
121,121,low,invariant_residual_ensemble,0.5111811896354435
121,121,low,evidence_weighted_residual_mixture,0.511285421023087
121,121,low,free_baseline,0.031033730640903603
121,121,medium,closed_mechanism,0.39991958224940827
121,121,medium,invariant_residual_MAP,0.03796137719473806
121,121,medium,invariant_residual_ensemble,0.07842404968110811
121,121,medium,evidence_weighted_residual_mixture,0.07488513000663144
121,121,medium,free_baseline,0.05096281115126881
122,122,high,closed_mechanism,0.3000235018735498
122,122,high,invariant_residual_MAP,0.02988863153771146
122,122,high,invariant_residual_ensemble,0.0416740966265022
122,122,high,evidence_weighted_residual_mixture,0.03557502676011267
122,122,high,free_baseline,0.00801257842455968
122,122,low,closed_mechanism,0.3000235018735498
122,122,low,invariant_residual_MAP,0.34652252717456866
122,122,low,invariant_residual_ensemble,0.2011865988974677
122,122,low,evidence_weighted_residual_mixture,0.2227837246680082
122,122,low,free_baseline,0.22297639772359
122,122,medium,closed_mechanism,0.3000235018735498
122,122,medium,invariant_residual_MAP,0.07858687756197832
122,122,medium,invariant_residual_ensemble,0.058633313557867744
122,122,medium,evidence_weighted_residual_mixture,0.05344854930206412
122,122,medium,free_baseline,0.06923605342122995
123,123,high,closed_mechanism,0.45019525738655
123,123,high,invariant_residual_MAP,0.036065412798112324
123,123,high,invariant_residual_ensemble,0.035598963108895265
123,123,high,evidence_weighted_residual_mixture,0.005376247411203664
123,123,high,free_baseline,0.026022886986240553
123,123,low,closed_mechanism,0.45019525738655
123,123,low,invariant_residual_MAP,0.21728571973936037
123,123,low,invariant_residual_ensemble,0.12860439205938984
123,123,low,evidence_weighted_residual_mixture,0.12887453041414343
123,123,low,free_baseline,0.015130070584991792
123,123,medium,closed_mechanism,0.45019525738655
123,123,medium,invariant_residual_MAP,0.04226909786548249
123,123,medium,invariant_residual_ensemble,0.1362543687702481
123,123,medium,evidence_weighted_residual_mixture,0.13427154703674846
123,123,medium,free_baseline,0.020960747177525767
124,124,high,closed_mechanism,0.3018572724372253
124,124,high,invariant_residual_MAP,0.1497955830225113
124,124,high,invariant_residual_ensemble,0.10786473350648174
124,124,high,evidence_weighted_residual_mixture,0.11745121558466803
124,124,high,free_baseline,0.1706742808136824
124,124,low,closed_mechanism,0.3018572724372253
124,124,low,invariant_residual_MAP,0.03521496699196117
124,124,low,invariant_residual_ensemble,0.08073193845930642
124,124,low,evidence_weighted_residual_mixture,0.08156101211705023
124,124,low,free_baseline,0.6831595276436205
124,124,medium,closed_mechanism,0.3018572724372253
124,124,medium,invariant_residual_MAP,0.12763358534607308
124,124,medium,invariant_residual_ensemble,0.04873129553145463
124,124,medium,evidence_weighted_residual_mixture,0.053726302558967494
124,124,medium,free_baseline,0.2585042148011628
