task_id,field,generator,draw,baseline_specification_state,epsilon,sign,coverage,violation,S,S_baseline,delta_S_spec,delta_S_status,ESS,baseline_floor_hit,perturbed_floor_hit,sat_count,confidently_wrong,semantic_type,has_regime_invariant,has_asymptotic_mechanism_invariant,from_above_invariant
lower_bound_level:ode:0,lower_bound_level,ode,0,m0=0.035,0.1,-1,1,0.0,0.5383371029279825,0.6323221651219164,-0.09398506219393388,exact,1300.596935421762,0,0,2847,0,phenomenological_trajectory,1,1,1
lower_bound_level:ode:0,lower_bound_level,ode,0,m0=0.035,0.1,1,0,0.06499999999999999,0.7434798689519687,0.6323221651219164,0.1111577038300523,exact,1300.596935421762,0,0,2505,1,phenomenological_trajectory,1,1,1
lower_bound_level:ode:0,lower_bound_level,ode,0,m0=0.035,0.2,-1,1,0.0,0.46777291481685046,0.6323221651219164,-0.16454925030506595,exact,1300.596935421762,0,0,2985,0,phenomenological_trajectory,1,1,1
lower_bound_level:ode:0,lower_bound_level,ode,0,m0=0.035,0.2,1,0,0.16499999999999987,0.8458395098399136,0.6323221651219164,0.21351734471799722,exact,1300.596935421762,0,0,2342,1,phenomenological_trajectory,1,1,1
lower_bound_level:ode:0,lower_bound_level,ode,0,m0=0.035,0.3,-1,1,0.0,0.4111676666470102,0.6323221651219164,-0.2211544984749062,exact,1300.596935421762,0,0,3116,0,phenomenological_trajectory,1,1,1
lower_bound_level:ode:0,lower_bound_level,ode,0,m0=0.035,0.3,1,0,0.2649999999999999,0.9622729328721954,0.6323221651219164,0.329950767750279,exact,1300.596935421762,0,0,2172,1,phenomenological_trajectory,1,1,1
lower_bound_level:ode:0,lower_bound_level,ode,0,m0=0.075,0.0,0,1,0.0,0.5992342620161458,0.5992342620161458,0.0,exact,1300.596935421762,0,0,2746,0,phenomenological_trajectory,1,1,1
lower_bound_level:ode:0,lower_bound_level,ode,0,m0=0.075,0.025,-1,1,0.0,0.575724937205352,0.5992342620161458,-0.02350932481079382,exact,1300.596935421762,0,0,2787,0,phenomenological_trajectory,1,1,1
lower_bound_level:ode:0,lower_bound_level,ode,0,m0=0.075,0.025,1,1,0.0,0.6180906087321006,0.5992342620161458,0.01885634671595482,exact,1300.596935421762,0,0,2710,0,phenomenological_trajectory,1,1,1
lower_bound_level:ode:0,lower_bound_level,ode,0,m0=0.075,0.05,-1,1,0.0,0.5522879171616143,0.5992342620161458,-0.04694634485453153,exact,1300.596935421762,0,0,2827,0,phenomenological_trajectory,1,1,1
lower_bound_level:ode:0,lower_bound_level,ode,0,m0=0.075,0.05,1,1,0.0,0.644268540343295,0.5992342620161458,0.045034278327149124,exact,1300.596935421762,0,0,2664,0,phenomenological_trajectory,1,1,1
lower_bound_level:ode:0,lower_bound_level,ode,0,m0=0.075,0.1,-1,1,0.0,0.5098076531896365,0.5992342620161458,-0.08942660882650932,exact,1300.596935421762,0,0,2901,0,phenomenological_trajectory,1,1,1
lower_bound_level:ode:0,lower_bound_level,ode,0,m0=0.075,0.1,1,0,0.02500000000000001,0.6964755978659455,0.5992342620161458,0.09724133584979966,exact,1300.596935421762,0,0,2574,1,phenomenological_trajectory,1,1,1
lower_bound_level:ode:0,lower_bound_level,ode,0,m0=0.075,0.2,-1,1,0.0,0.4486278168946906,0.5992342620161458,-0.1506064451214552,exact,1300.596935421762,0,0,3029,0,phenomenological_trajectory,1,1,1
lower_bound_level:ode:0,lower_bound_level,ode,0,m0=0.075,0.2,1,0,0.12500000000000003,0.801438175213883,0.5992342620161458,0.20220391319773723,exact,1300.596935421762,0,0,2405,1,phenomenological_trajectory,1,1,1
lower_bound_level:ode:0,lower_bound_level,ode,0,m0=0.075,0.3,-1,1,0.0,0.386490435944819,0.5992342620161458,-0.2127438260713268,exact,1300.596935421762,0,0,3176,0,phenomenological_trajectory,1,1,1
lower_bound_level:ode:0,lower_bound_level,ode,0,m0=0.075,0.3,1,0,0.22500000000000006,0.9077003447093691,0.5992342620161458,0.3084660826932233,exact,1300.596935421762,0,0,2243,1,phenomenological_trajectory,1,1,1
asymptotic_limit:spline:0,asymptotic_limit,spline,0,r0=-0.8,0.0,0,1,0.0,1.3475150144415617,1.3475150144415617,0.0,exact,1039.7351824379189,0,0,61,0,latent_assisted,1,1,1
asymptotic_limit:spline:0,asymptotic_limit,spline,0,r0=-0.8,0.025,-1,1,0.0,1.3372811928937145,1.3475150144415617,-0.010233821547847244,exact,1039.7351824379189,0,0,76,0,latent_assisted,1,1,1
asymptotic_limit:spline:0,asymptotic_limit,spline,0,r0=-0.8,0.025,1,0,0.02000000000000001,1.3659751025009785,1.3475150144415617,0.01846008805941679,exact,1039.7351824379189,0,0,42,1,latent_assisted,1,1,1
asymptotic_limit:spline:0,asymptotic_limit,spline,0,r0=-0.8,0.05,-1,0,0.005000000000000028,1.3508342886287494,1.3475150144415617,0.003319274187187693,exact,1039.7351824379189,0,0,61,1,latent_assisted,1,1,1
asymptotic_limit:spline:0,asymptotic_limit,spline,0,r0=-0.8,0.05,1,0,0.045000000000000026,1.3636578285447805,1.3475150144415617,0.016142814103218717,exact,1039.7351824379189,0,0,49,1,latent_assisted,1,1,1
asymptotic_limit:spline:0,asymptotic_limit,spline,0,r0=-0.8,0.1,-1,0,0.05499999999999999,1.3554214312714008,1.3475150144415617,0.007906416829839058,exact,1039.7351824379189,0,0,53,1,latent_assisted,1,1,1
asymptotic_limit:spline:0,asymptotic_limit,spline,0,r0=-0.8,0.1,1,0,0.09499999999999999,1.3527540389220178,1.3475150144415617,0.0052390244804561,exact,1039.7351824379189,0,0,63,1,latent_assisted,1,1,1
asymptotic_limit:spline:0,asymptotic_limit,spline,0,r0=-0.8,0.2,-1,0,0.155,1.3506832514379203,1.3475150144415617,0.0031682369963585977,exact,1039.7351824379189,0,0,69,1,latent_assisted,1,1,1
asymptotic_limit:spline:0,asymptotic_limit,spline,0,r0=-0.8,0.2,1,0,0.19500000000000003,1.3254873088086256,1.3475150144415617,-0.0220277056329361,exact,1039.7351824379189,0,0,73,1,latent_assisted,1,1,1
asymptotic_limit:spline:0,asymptotic_limit,spline,0,r0=-0.8,0.3,-1,0,0.25499999999999995,1.340192839763938,1.3475150144415617,-0.0073221746776237495,exact,1039.7351824379189,0,0,70,1,latent_assisted,1,1,1
asymptotic_limit:spline:0,asymptotic_limit,spline,0,r0=-0.8,0.3,1,0,0.29499999999999993,1.3351879294773787,1.3475150144415617,-0.012327084964183,exact,1039.7351824379189,0,0,71,1,latent_assisted,1,1,1
asymptotic_limit:spline:0,asymptotic_limit,spline,0,r0=+0.0,0.0,0,1,0.0,1.336797162728536,1.336797162728536,0.0,exact,1039.7351824379189,0,0,76,0,latent_assisted,1,1,1
asymptotic_limit:spline:0,asymptotic_limit,spline,0,r0=+0.0,0.025,-1,1,1.2319949302423286e-17,1.3474257838932857,1.336797162728536,0.010628621164749719,exact,1039.7351824379189,0,0,64,0,latent_assisted,1,1,1
asymptotic_limit:spline:0,asymptotic_limit,spline,0,r0=+0.0,0.025,1,1,1.2319949302423286e-17,1.3548874986759287,1.336797162728536,0.018090335947392733,exact,1039.7351824379189,0,0,53,0,latent_assisted,1,1,1
asymptotic_limit:spline:0,asymptotic_limit,spline,0,r0=+0.0,0.05,-1,0,0.025000000000000026,1.3530642565735154,1.336797162728536,0.016267093844979374,exact,1039.7351824379189,0,0,53,1,latent_assisted,1,1,1
asymptotic_limit:spline:0,asymptotic_limit,spline,0,r0=+0.0,0.05,1,0,0.025000000000000026,1.3669233422462936,1.336797162728536,0.030126179517757645,exact,1039.7351824379189,0,0,40,1,latent_assisted,1,1,1
asymptotic_limit:spline:0,asymptotic_limit,spline,0,r0=+0.0,0.1,-1,0,0.07499999999999998,1.359738956454399,1.336797162728536,0.022941793725862913,exact,1039.7351824379189,0,0,60,1,latent_assisted,1,1,1
asymptotic_limit:spline:0,asymptotic_limit,spline,0,r0=+0.0,0.1,1,0,0.07499999999999998,1.360616621232038,1.336797162728536,0.02381945850350209,exact,1039.7351824379189,0,0,53,1,latent_assisted,1,1,1
asymptotic_limit:spline:0,asymptotic_limit,spline,0,r0=+0.0,0.2,-1,0,0.175,1.348419106105312,1.336797162728536,0.011621943376775912,exact,1039.7351824379189,0,0,65,1,latent_assisted,1,1,1
asymptotic_limit:spline:0,asymptotic_limit,spline,0,r0=+0.0,0.2,1,0,0.17499999999999996,1.3391633614680882,1.336797162728536,0.002366198739552239,exact,1039.7351824379189,0,0,66,1,latent_assisted,1,1,1
asymptotic_limit:spline:0,asymptotic_limit,spline,0,r0=+0.0,0.3,-1,0,0.27499999999999997,1.357418073661358,1.336797162728536,0.020620910932821923,exact,1039.7351824379189,0,0,64,1,latent_assisted,1,1,1
asymptotic_limit:spline:0,asymptotic_limit,spline,0,r0=+0.0,0.3,1,0,0.27499999999999986,1.3351417655949542,1.336797162728536,-0.0016553971335817597,exact,1039.7351824379189,0,0,72,1,latent_assisted,1,1,1
asymptotic_limit:spline:0,asymptotic_limit,spline,0,r0=+0.8,0.0,0,1,0.0,1.3410898007385825,1.3410898007385825,0.0,exact,1039.7351824379189,0,0,65,0,latent_assisted,1,1,1
asymptotic_limit:spline:0,asymptotic_limit,spline,0,r0=+0.8,0.025,-1,0,0.02000000000000001,1.3479870693800406,1.3410898007385825,0.006897268641458121,exact,1039.7351824379189,0,0,58,1,latent_assisted,1,1,1
asymptotic_limit:spline:0,asymptotic_limit,spline,0,r0=+0.8,0.025,1,1,0.0,1.345452163759005,1.3410898007385825,0.004362363020422366,exact,1039.7351824379189,0,0,70,0,latent_assisted,1,1,1
asymptotic_limit:spline:0,asymptotic_limit,spline,0,r0=+0.8,0.05,-1,0,0.045000000000000026,1.3545911877008667,1.3410898007385825,0.013501386962284201,exact,1039.7351824379189,0,0,57,1,latent_assisted,1,1,1
asymptotic_limit:spline:0,asymptotic_limit,spline,0,r0=+0.8,0.05,1,0,0.005000000000000028,1.3619081290572546,1.3410898007385825,0.02081832831867203,exact,1039.7351824379189,0,0,51,1,latent_assisted,1,1,1
asymptotic_limit:spline:0,asymptotic_limit,spline,0,r0=+0.8,0.1,-1,0,0.09499999999999999,1.3490106361169452,1.3410898007385825,0.007920835378362634,exact,1039.7351824379189,0,0,72,1,latent_assisted,1,1,1
asymptotic_limit:spline:0,asymptotic_limit,spline,0,r0=+0.8,0.1,1,0,0.05499999999999999,1.358762410897863,1.3410898007385825,0.017672610159280566,exact,1039.7351824379189,0,0,48,1,latent_assisted,1,1,1
asymptotic_limit:spline:0,asymptotic_limit,spline,0,r0=+0.8,0.2,-1,0,0.19499999999999998,1.3402575930237848,1.3410898007385825,-0.0008322077147977502,exact,1039.7351824379189,0,0,72,1,latent_assisted,1,1,1
asymptotic_limit:spline:0,asymptotic_limit,spline,0,r0=+0.8,0.2,1,0,0.15500000000000003,1.349736483735463,1.3410898007385825,0.00864668299688054,exact,1039.7351824379189,0,0,52,1,latent_assisted,1,1,1
asymptotic_limit:spline:0,asymptotic_limit,spline,0,r0=+0.8,0.3,-1,0,0.29499999999999993,1.3558564814296437,1.3410898007385825,0.01476668069106113,exact,1039.7351824379189,0,0,61,1,latent_assisted,1,1,1
asymptotic_limit:spline:0,asymptotic_limit,spline,0,r0=+0.8,0.3,1,0,0.25499999999999995,1.3402297218599075,1.3410898007385825,-0.000860078878675008,exact,1039.7351824379189,0,0,67,1,latent_assisted,1,1,1
asymptotic_limit:basis:0,asymptotic_limit,basis,0,r0=-0.8,0.0,0,1,0.0,1.353591957042458,1.353591957042458,0.0,exact,1027.6371835078974,0,0,54,0,latent_assisted,1,1,1
asymptotic_limit:basis:0,asymptotic_limit,basis,0,r0=-0.8,0.025,-1,1,0.0,1.344085455257032,1.353591957042458,-0.009506501785425892,exact,1027.6371835078974,0,0,58,0,latent_assisted,1,1,1
asymptotic_limit:basis:0,asymptotic_limit,basis,0,r0=-0.8,0.025,1,0,0.01999999999999999,1.3427293952130672,1.353591957042458,-0.010862561829390716,exact,1027.6371835078974,0,0,54,1,latent_assisted,1,1,1
asymptotic_limit:basis:0,asymptotic_limit,basis,0,r0=-0.8,0.05,-1,0,0.005000000000000014,1.3360977343584537,1.353591957042458,-0.017494222684004246,exact,1027.6371835078974,0,0,65,1,latent_assisted,1,1,1
asymptotic_limit:basis:0,asymptotic_limit,basis,0,r0=-0.8,0.05,1,0,0.04499999999999999,1.3367393844073885,1.353591957042458,-0.01685257263506945,exact,1027.6371835078974,0,0,50,1,latent_assisted,1,1,1
asymptotic_limit:basis:0,asymptotic_limit,basis,0,r0=-0.8,0.1,-1,0,0.05500000000000002,1.3453229116501628,1.353591957042458,-0.008269045392295116,exact,1027.6371835078974,0,0,64,1,latent_assisted,1,1,1
asymptotic_limit:basis:0,asymptotic_limit,basis,0,r0=-0.8,0.1,1,0,0.095,1.3264184538419084,1.353591957042458,-0.027173503200549565,exact,1027.6371835078974,0,0,79,1,latent_assisted,1,1,1
asymptotic_limit:basis:0,asymptotic_limit,basis,0,r0=-0.8,0.2,-1,0,0.15500000000000003,1.332374573464186,1.353591957042458,-0.021217383578271853,exact,1027.6371835078974,0,0,69,1,latent_assisted,1,1,1
asymptotic_limit:basis:0,asymptotic_limit,basis,0,r0=-0.8,0.2,1,0,0.19499999999999995,1.3464927693965498,1.353591957042458,-0.007099187645908112,exact,1027.6371835078974,0,0,56,1,latent_assisted,1,1,1
asymptotic_limit:basis:0,asymptotic_limit,basis,0,r0=-0.8,0.3,-1,0,0.255,1.3427021516457365,1.353591957042458,-0.010889805396721464,exact,1027.6371835078974,0,0,62,1,latent_assisted,1,1,1
asymptotic_limit:basis:0,asymptotic_limit,basis,0,r0=-0.8,0.3,1,0,0.295,1.3318917932374439,1.353591957042458,-0.02170016380501405,exact,1027.6371835078974,0,0,63,1,latent_assisted,1,1,1
asymptotic_limit:basis:0,asymptotic_limit,basis,0,r0=+0.0,0.0,0,1,0.0,1.352907116888444,1.352907116888444,0.0,exact,1027.6371835078974,0,0,57,0,latent_assisted,1,1,1
asymptotic_limit:basis:0,asymptotic_limit,basis,0,r0=+0.0,0.025,-1,1,0.0,1.3450573671407524,1.352907116888444,-0.007849749747691481,exact,1027.6371835078974,0,0,54,0,latent_assisted,1,1,1
asymptotic_limit:basis:0,asymptotic_limit,basis,0,r0=+0.0,0.025,1,1,0.0,1.3472113273376771,1.352907116888444,-0.005695789550766772,exact,1027.6371835078974,0,0,57,0,latent_assisted,1,1,1
asymptotic_limit:basis:0,asymptotic_limit,basis,0,r0=+0.0,0.05,-1,0,0.025000000000000005,1.3400415926556342,1.352907116888444,-0.012865524232809733,exact,1027.6371835078974,0,0,60,1,latent_assisted,1,1,1
asymptotic_limit:basis:0,asymptotic_limit,basis,0,r0=+0.0,0.05,1,0,0.025000000000000005,1.3376272674747345,1.352907116888444,-0.015279849413709412,exact,1027.6371835078974,0,0,56,1,latent_assisted,1,1,1
asymptotic_limit:basis:0,asymptotic_limit,basis,0,r0=+0.0,0.1,-1,0,0.07500000000000001,1.3459548711378346,1.352907116888444,-0.006952245750609265,exact,1027.6371835078974,0,0,62,1,latent_assisted,1,1,1
asymptotic_limit:basis:0,asymptotic_limit,basis,0,r0=+0.0,0.1,1,0,0.07500000000000001,1.3390018807040955,1.352907116888444,-0.013905236184348357,exact,1027.6371835078974,0,0,61,1,latent_assisted,1,1,1
asymptotic_limit:basis:0,asymptotic_limit,basis,0,r0=+0.0,0.2,-1,0,0.17500000000000002,1.3426628105091285,1.352907116888444,-0.010244306379315393,exact,1027.6371835078974,0,0,64,1,latent_assisted,1,1,1
asymptotic_limit:basis:0,asymptotic_limit,basis,0,r0=+0.0,0.2,1,0,0.17500000000000002,1.3342011166031207,1.352907116888444,-0.01870600028532321,exact,1027.6371835078974,0,0,58,1,latent_assisted,1,1,1
asymptotic_limit:basis:0,asymptotic_limit,basis,0,r0=+0.0,0.3,-1,0,0.27499999999999997,1.349020677786337,1.352907116888444,-0.0038864391021069533,exact,1027.6371835078974,0,0,59,1,latent_assisted,1,1,1
asymptotic_limit:basis:0,asymptotic_limit,basis,0,r0=+0.0,0.3,1,0,0.2749999999999999,1.3350132004149047,1.352907116888444,-0.017893916473539218,exact,1027.6371835078974,0,0,67,1,latent_assisted,1,1,1
asymptotic_limit:basis:0,asymptotic_limit,basis,0,r0=+0.8,0.0,0,1,0.0,1.3458492004266733,1.3458492004266733,0.0,exact,1027.6371835078974,0,0,56,0,latent_assisted,1,1,1
asymptotic_limit:basis:0,asymptotic_limit,basis,0,r0=+0.8,0.025,-1,0,0.01999999999999999,1.3360912656504516,1.3458492004266733,-0.009757934776221777,exact,1027.6371835078974,0,0,61,1,latent_assisted,1,1,1
asymptotic_limit:basis:0,asymptotic_limit,basis,0,r0=+0.8,0.025,1,1,0.0,1.3541984556386815,1.3458492004266733,0.008349255212008133,exact,1027.6371835078974,0,0,57,0,latent_assisted,1,1,1
asymptotic_limit:basis:0,asymptotic_limit,basis,0,r0=+0.8,0.05,-1,0,0.04499999999999999,1.3451943111152354,1.3458492004266733,-0.0006548893114379783,exact,1027.6371835078974,0,0,61,1,latent_assisted,1,1,1
asymptotic_limit:basis:0,asymptotic_limit,basis,0,r0=+0.8,0.05,1,0,0.005000000000000014,1.341673893408488,1.3458492004266733,-0.004175307018185359,exact,1027.6371835078974,0,0,59,1,latent_assisted,1,1,1
asymptotic_limit:basis:0,asymptotic_limit,basis,0,r0=+0.8,0.1,-1,0,0.095,1.3447023344890054,1.3458492004266733,-0.0011468659376678847,exact,1027.6371835078974,0,0,61,1,latent_assisted,1,1,1
asymptotic_limit:basis:0,asymptotic_limit,basis,0,r0=+0.8,0.1,1,0,0.05500000000000002,1.3401938332506314,1.3458492004266733,-0.005655367176041981,exact,1027.6371835078974,0,0,52,1,latent_assisted,1,1,1
asymptotic_limit:basis:0,asymptotic_limit,basis,0,r0=+0.8,0.2,-1,0,0.195,1.3499956448319563,1.3458492004266733,0.004146444405283001,exact,1027.6371835078974,0,0,59,1,latent_assisted,1,1,1
asymptotic_limit:basis:0,asymptotic_limit,basis,0,r0=+0.8,0.2,1,0,0.1550000000000001,1.3447251802184341,1.3458492004266733,-0.001124020208239207,exact,1027.6371835078974,0,0,57,1,latent_assisted,1,1,1
asymptotic_limit:basis:0,asymptotic_limit,basis,0,r0=+0.8,0.3,-1,0,0.295,1.359356615349802,1.3458492004266733,0.01350741492312868,exact,1027.6371835078974,0,0,64,1,latent_assisted,1,1,1
asymptotic_limit:basis:0,asymptotic_limit,basis,0,r0=+0.8,0.3,1,0,0.255,1.3366672213753314,1.3458492004266733,-0.009181979051341882,exact,1027.6371835078974,0,0,68,1,latent_assisted,1,1,1
asymptotic_limit:ode:0,asymptotic_limit,ode,0,r0=-0.8,0.0,0,1,0.0,1.3436097195940624,1.3436097195940624,0.0,exact,917.3424878439853,0,0,55,0,latent_assisted,1,1,1
asymptotic_limit:ode:0,asymptotic_limit,ode,0,r0=-0.8,0.025,-1,1,0.0,1.3287225651656216,1.3436097195940624,-0.014887154428440796,exact,917.3424878439853,0,0,64,0,latent_assisted,1,1,1
asymptotic_limit:ode:0,asymptotic_limit,ode,0,r0=-0.8,0.025,1,0,0.02000000000000005,1.3480616152430225,1.3436097195940624,0.004451895648960091,exact,917.3424878439853,0,0,60,1,latent_assisted,1,1,1
asymptotic_limit:ode:0,asymptotic_limit,ode,0,r0=-0.8,0.05,-1,0,0.004999999999999986,1.3337894997380626,1.3436097195940624,-0.00982021985599979,exact,917.3424878439853,0,0,63,1,latent_assisted,1,1,1
asymptotic_limit:ode:0,asymptotic_limit,ode,0,r0=-0.8,0.05,1,0,0.04500000000000001,1.322292323506694,1.3436097195940624,-0.02131739608736849,exact,917.3424878439853,0,0,80,1,latent_assisted,1,1,1
asymptotic_limit:ode:0,asymptotic_limit,ode,0,r0=-0.8,0.1,-1,0,0.054999999999999986,1.3487510093800414,1.3436097195940624,0.005141289785979053,exact,917.3424878439853,0,0,54,1,latent_assisted,1,1,1
asymptotic_limit:ode:0,asymptotic_limit,ode,0,r0=-0.8,0.1,1,0,0.09499999999999995,1.340747458276741,1.3436097195940624,-0.0028622613173214795,exact,917.3424878439853,0,0,62,1,latent_assisted,1,1,1
asymptotic_limit:ode:0,asymptotic_limit,ode,0,r0=-0.8,0.2,-1,0,0.155,1.3249226424842728,1.3436097195940624,-0.018687077109789563,exact,917.3424878439853,0,0,63,1,latent_assisted,1,1,1
asymptotic_limit:ode:0,asymptotic_limit,ode,0,r0=-0.8,0.2,1,0,0.1950000000000001,1.3259849247043023,1.3436097195940624,-0.017624794889760098,exact,917.3424878439853,0,0,74,1,latent_assisted,1,1,1
asymptotic_limit:ode:0,asymptotic_limit,ode,0,r0=-0.8,0.3,-1,0,0.255,1.3504987582784065,1.3436097195940624,0.006889038684344095,exact,917.3424878439853,0,0,55,1,latent_assisted,1,1,1
asymptotic_limit:ode:0,asymptotic_limit,ode,0,r0=-0.8,0.3,1,0,0.29499999999999993,1.3414333922468322,1.3436097195940624,-0.002176327347230167,exact,917.3424878439853,0,0,65,1,latent_assisted,1,1,1
asymptotic_limit:ode:0,asymptotic_limit,ode,0,r0=+0.0,0.0,0,1,0.0,1.327059110306199,1.327059110306199,0.0,exact,917.3424878439853,0,0,64,0,latent_assisted,1,1,1
asymptotic_limit:ode:0,asymptotic_limit,ode,0,r0=+0.0,0.025,-1,1,0.0,1.3337549988152715,1.327059110306199,0.006695888509072434,exact,917.3424878439853,0,0,67,0,latent_assisted,1,1,1
asymptotic_limit:ode:0,asymptotic_limit,ode,0,r0=+0.0,0.025,1,1,0.0,1.34499538380359,1.327059110306199,0.01793627349739091,exact,917.3424878439853,0,0,53,0,latent_assisted,1,1,1
asymptotic_limit:ode:0,asymptotic_limit,ode,0,r0=+0.0,0.05,-1,0,0.025,1.3450003627048914,1.327059110306199,0.017941252398692376,exact,917.3424878439853,0,0,59,1,latent_assisted,1,1,1
asymptotic_limit:ode:0,asymptotic_limit,ode,0,r0=+0.0,0.05,1,0,0.025,1.343469808879022,1.327059110306199,0.016410698572822957,exact,917.3424878439853,0,0,64,1,latent_assisted,1,1,1
asymptotic_limit:ode:0,asymptotic_limit,ode,0,r0=+0.0,0.1,-1,0,0.075,1.351706085982811,1.327059110306199,0.024646975676611893,exact,917.3424878439853,0,0,52,1,latent_assisted,1,1,1
asymptotic_limit:ode:0,asymptotic_limit,ode,0,r0=+0.0,0.1,1,0,0.075,1.32538174293228,1.327059110306199,-0.001677367373918992,exact,917.3424878439853,0,0,68,1,latent_assisted,1,1,1
asymptotic_limit:ode:0,asymptotic_limit,ode,0,r0=+0.0,0.2,-1,0,0.175,1.3272489492279156,1.327059110306199,0.00018983892171653416,exact,917.3424878439853,0,0,69,1,latent_assisted,1,1,1
asymptotic_limit:ode:0,asymptotic_limit,ode,0,r0=+0.0,0.2,1,0,0.175,1.3415287257230417,1.327059110306199,0.014469615416842663,exact,917.3424878439853,0,0,62,1,latent_assisted,1,1,1
asymptotic_limit:ode:0,asymptotic_limit,ode,0,r0=+0.0,0.3,-1,0,0.275,1.3544045049144866,1.327059110306199,0.027345394608287554,exact,917.3424878439853,0,0,57,1,latent_assisted,1,1,1
asymptotic_limit:ode:0,asymptotic_limit,ode,0,r0=+0.0,0.3,1,0,0.275,1.3217072895829867,1.327059110306199,-0.005351820723212386,exact,917.3424878439853,0,0,80,1,latent_assisted,1,1,1
asymptotic_limit:ode:0,asymptotic_limit,ode,0,r0=+0.8,0.0,0,1,0.0,1.3307075390408387,1.3307075390408387,0.0,exact,917.3424878439853,0,0,71,0,latent_assisted,1,1,1
asymptotic_limit:ode:0,asymptotic_limit,ode,0,r0=+0.8,0.025,-1,0,0.02000000000000005,1.3489070521747821,1.3307075390408387,0.018199513133943412,exact,917.3424878439853,0,0,61,1,latent_assisted,1,1,1
asymptotic_limit:ode:0,asymptotic_limit,ode,0,r0=+0.8,0.025,1,1,0.0,1.3288275285206084,1.3307075390408387,-0.0018800105202303463,exact,917.3424878439853,0,0,58,0,latent_assisted,1,1,1
asymptotic_limit:ode:0,asymptotic_limit,ode,0,r0=+0.8,0.05,-1,0,0.04500000000000001,1.3491808008599668,1.3307075390408387,0.018473261819128117,exact,917.3424878439853,0,0,51,1,latent_assisted,1,1,1
asymptotic_limit:ode:0,asymptotic_limit,ode,0,r0=+0.8,0.05,1,0,0.004999999999999986,1.346822042771355,1.3307075390408387,0.016114503730516372,exact,917.3424878439853,0,0,51,1,latent_assisted,1,1,1
asymptotic_limit:ode:0,asymptotic_limit,ode,0,r0=+0.8,0.1,-1,0,0.09500000000000001,1.3486689707648962,1.3307075390408387,0.01796143172405751,exact,917.3424878439853,0,0,50,1,latent_assisted,1,1,1
asymptotic_limit:ode:0,asymptotic_limit,ode,0,r0=+0.8,0.1,1,0,0.054999999999999986,1.3257617823612886,1.3307075390408387,-0.004945756679550106,exact,917.3424878439853,0,0,75,1,latent_assisted,1,1,1
asymptotic_limit:ode:0,asymptotic_limit,ode,0,r0=+0.8,0.2,-1,0,0.195,1.337403792326112,1.3307075390408387,0.006696253285273235,exact,917.3424878439853,0,0,69,1,latent_assisted,1,1,1
asymptotic_limit:ode:0,asymptotic_limit,ode,0,r0=+0.8,0.2,1,0,0.15499999999999992,1.34808794968371,1.3307075390408387,0.017380410642871214,exact,917.3424878439853,0,0,49,1,latent_assisted,1,1,1
asymptotic_limit:ode:0,asymptotic_limit,ode,0,r0=+0.8,0.3,-1,0,0.29500000000000004,1.3511992965203286,1.3307075390408387,0.020491757479489836,exact,917.3424878439853,0,0,66,1,latent_assisted,1,1,1
asymptotic_limit:ode:0,asymptotic_limit,ode,0,r0=+0.8,0.3,1,0,0.25500000000000006,1.3274925303730507,1.3307075390408387,-0.0032150086677880108,exact,917.3424878439853,0,0,78,1,latent_assisted,1,1,1
