task_id,prefix_exposure,policy,e_kappa,e_lambda,nrmse_clean_far
28,J,factorized_joint_weighted,0.4481157132455862,0.12128758271836959,0.027981767690919798
28,J,joint_MAP,0.4481157132455862,0.12128758271836959,0.06793287271279135
29,L,joint_uniform,0.05327113653948101,1.1853016201879285e-07,0.10463486322394996
29,L,kappa_selective,0.05327113653948101,1.1853016201879285e-07,0.21781466209416148
29,L,factorized_joint_weighted,0.05327113653948101,1.1853016201879285e-07,0.2179534986957899
29,L,joint_MAP,0.05327113653948101,1.1853016201879285e-07,0.7262775207820245
29,S,joint_uniform,0.33157934550509605,0.000686997998129546,0.10463486322394996
29,S,kappa_selective,0.33157934550509605,0.000686997998129546,0.24133973524449015
29,S,factorized_joint_weighted,0.33157934550509605,0.000686997998129546,0.23082938912127457
29,S,joint_MAP,0.33157934550509605,0.000686997998129546,0.02318198131381738
29,J,joint_uniform,0.565628123789294,0.4066207606420098,0.10463486322394996
29,J,kappa_selective,0.565628123789294,0.4066207606420098,0.1738422137812518
29,J,factorized_joint_weighted,0.565628123789294,0.4066207606420098,0.05113669794200906
29,J,joint_MAP,0.565628123789294,0.4066207606420098,0.08739986354989045
30,L,joint_uniform,0.012550409174097221,9.391076027931433e-09,0.08694414046240656
30,L,kappa_selective,0.012550409174097221,9.391076027931433e-09,0.13741888601574873
30,L,factorized_joint_weighted,0.012550409174097221,9.391076027931433e-09,0.1374530740426414
30,L,joint_MAP,0.012550409174097221,9.391076027931433e-09,0.17659868756793023
30,S,joint_uniform,0.4182726571912154,0.000417613832010999,0.08694414046240656
30,S,kappa_selective,0.4182726571912154,0.000417613832010999,0.2005166007065177
30,S,factorized_joint_weighted,0.4182726571912154,0.000417613832010999,0.20845715111281427
30,S,joint_MAP,0.4182726571912154,0.000417613832010999,0.06141763784518445
30,J,joint_uniform,0.5242191146301804,0.24037483999634246,0.08694414046240656
30,J,kappa_selective,0.5242191146301804,0.24037483999634246,0.21995871921513827
30,J,factorized_joint_weighted,0.5242191146301804,0.24037483999634246,0.040569212288707635
30,J,joint_MAP,0.5242191146301804,0.24037483999634246,0.008842611216241
31,L,joint_uniform,0.014500334696243788,9.559675917536481e-08,0.10881797474569058
31,L,kappa_selective,0.014500334696243788,9.559675917536481e-08,0.16768822907146824
31,L,factorized_joint_weighted,0.014500334696243788,9.559675917536481e-08,0.167807099498578
31,L,joint_MAP,0.014500334696243788,9.559675917536481e-08,0.7279026418384567
31,S,joint_uniform,0.39220124122784483,0.002728523867998711,0.10881797474569058
31,S,kappa_selective,0.39220124122784483,0.002728523867998711,0.1513760318141816
31,S,factorized_joint_weighted,0.39220124122784483,0.002728523867998711,0.13038211902723232
31,S,joint_MAP,0.39220124122784483,0.002728523867998711,0.07894312963420584
31,J,joint_uniform,0.4142296386403739,0.04004340528656025,0.10881797474569058
31,J,kappa_selective,0.4142296386403739,0.04004340528656025,0.13588550603305338
31,J,factorized_joint_weighted,0.4142296386403739,0.04004340528656025,0.14469894822922014
31,J,joint_MAP,0.4142296386403739,0.04004340528656025,0.12176027888443484
32,L,joint_uniform,0.13770019401158096,6.259954711262949e-07,0.4160875940732155
32,L,kappa_selective,0.13770019401158096,6.259954711262949e-07,0.23570380011261785
32,L,factorized_joint_weighted,0.13770019401158096,6.259954711262949e-07,0.23538658240421223
32,L,joint_MAP,0.13770019401158096,6.259954711262949e-07,0.20824138711270107
32,S,joint_uniform,0.6055173576434847,0.00905716256990452,0.4160875940732155
32,S,kappa_selective,0.6055173576434847,0.00905716256990452,0.09875725614832288
32,S,factorized_joint_weighted,0.6055173576434847,0.00905716256990452,0.06066779714051907
32,S,joint_MAP,0.6055173576434847,0.00905716256990452,0.20824138711270107
32,J,joint_uniform,0.628662067992261,0.25710389128111144,0.4160875940732155
32,J,kappa_selective,0.628662067992261,0.25710389128111144,0.10085607991189935
32,J,factorized_joint_weighted,0.628662067992261,0.25710389128111144,0.0734002877438718
32,J,joint_MAP,0.628662067992261,0.25710389128111144,0.09636547580157091
33,L,joint_uniform,0.026736175842577148,7.92302322638605e-08,0.03161509168709249
33,L,kappa_selective,0.026736175842577148,7.92302322638605e-08,0.11129543878892181
33,L,factorized_joint_weighted,0.026736175842577148,7.92302322638605e-08,0.11140443393271743
33,L,joint_MAP,0.026736175842577148,7.92302322638605e-08,0.6510496148778591
33,S,joint_uniform,0.33073006465528143,0.005290602102848596,0.03161509168709249
33,S,kappa_selective,0.33073006465528143,0.005290602102848596,0.04308570151317408
33,S,factorized_joint_weighted,0.33073006465528143,0.005290602102848596,0.0722845227523477
33,S,joint_MAP,0.33073006465528143,0.005290602102848596,0.29374514187748013
33,J,joint_uniform,0.4033946806296781,0.03781392225883795,0.03161509168709249
33,J,kappa_selective,0.4033946806296781,0.03781392225883795,0.057421603030993536
33,J,factorized_joint_weighted,0.4033946806296781,0.03781392225883795,0.04536438286682692
33,J,joint_MAP,0.4033946806296781,0.03781392225883795,0.059353252103965096
34,L,joint_uniform,0.003763052197048755,9.822666457992568e-08,0.04157845878352781
34,L,kappa_selective,0.003763052197048755,9.822666457992568e-08,0.05209352994028478
34,L,factorized_joint_weighted,0.003763052197048755,9.822666457992568e-08,0.05218667425856432
34,L,joint_MAP,0.003763052197048755,9.822666457992568e-08,0.5014300355148843
34,S,joint_uniform,0.3544212810796944,0.00921173486254756,0.04157845878352781
34,S,kappa_selective,0.3544212810796944,0.00921173486254756,0.2288066625050685
34,S,factorized_joint_weighted,0.3544212810796944,0.00921173486254756,0.19016133731481333
34,S,joint_MAP,0.3544212810796944,0.00921173486254756,0.011352242624994595
34,J,joint_uniform,0.4427208421206825,0.11090429274498537,0.04157845878352781
34,J,kappa_selective,0.4427208421206825,0.11090429274498537,0.19388290545564907
34,J,factorized_joint_weighted,0.4427208421206825,0.11090429274498537,0.07884539402463187
34,J,joint_MAP,0.4427208421206825,0.11090429274498537,0.016613291227161778
35,L,joint_uniform,0.001082351212106425,4.592147995197138e-09,0.1667531527993102
35,L,kappa_selective,0.001082351212106425,4.592147995197138e-09,0.17825760556947254
35,L,factorized_joint_weighted,0.001082351212106425,4.592147995197138e-09,0.17823057235729609
35,L,joint_MAP,0.001082351212106425,4.592147995197138e-09,0.049177698583539826
35,S,joint_uniform,0.3312131949468293,0.0030184582397665416,0.1667531527993102
35,S,kappa_selective,0.3312131949468293,0.0030184582397665416,0.04012587741506672
35,S,factorized_joint_weighted,0.3312131949468293,0.0030184582397665416,0.062213318191143355
35,S,joint_MAP,0.3312131949468293,0.0030184582397665416,0.3132927538097499
35,J,joint_uniform,0.4345020488767689,0.09504289565223367,0.1667531527993102
35,J,kappa_selective,0.4345020488767689,0.09504289565223367,0.02561233434297715
35,J,factorized_joint_weighted,0.4345020488767689,0.09504289565223367,0.07881355563751397
35,J,joint_MAP,0.4345020488767689,0.09504289565223367,0.12425128434566125
36,L,joint_uniform,0.023214870957367184,1.7519123063358677e-07,0.3807858520439822
36,L,kappa_selective,0.023214870957367184,1.7519123063358677e-07,0.4565103599650222
36,L,factorized_joint_weighted,0.023214870957367184,1.7519123063358677e-07,0.4566784939442242
36,L,joint_MAP,0.023214870957367184,1.7519123063358677e-07,1.0036979971880904
36,S,joint_uniform,0.33077612169494963,0.0033555380894970677,0.3807858520439822
36,S,kappa_selective,0.33077612169494963,0.0033555380894970677,0.2831517586506603
36,S,factorized_joint_weighted,0.33077612169494963,0.0033555380894970677,0.3064660823728199
36,S,joint_MAP,0.33077612169494963,0.0033555380894970677,0.5278874108730401
36,J,joint_uniform,0.5558411126880813,0.3757996123321663,0.3807858520439822
36,J,kappa_selective,0.5558411126880813,0.3757996123321663,0.17041208389753362
36,J,factorized_joint_weighted,0.5558411126880813,0.3757996123321663,0.04783389717977381
36,J,joint_MAP,0.5558411126880813,0.3757996123321663,0.06947303140350629
37,L,joint_uniform,0.037709852661578114,9.681857249255188e-08,0.0072452413018125154
37,L,kappa_selective,0.037709852661578114,9.681857249255188e-08,0.1040897497872228
37,L,factorized_joint_weighted,0.037709852661578114,9.681857249255188e-08,0.10421341156145957
37,L,joint_MAP,0.037709852661578114,9.681857249255188e-08,0.6300976359688267
37,S,joint_uniform,0.33058858258483614,6.9396627840889735e-06,0.0072452413018125154
37,S,kappa_selective,0.33058858258483614,6.9396627840889735e-06,0.08697448774128383
37,S,factorized_joint_weighted,0.33058858258483614,6.9396627840889735e-06,0.08661032061081511
37,S,joint_MAP,0.33058858258483614,6.9396627840889735e-06,0.02894128763876464
37,J,joint_uniform,0.452878887743406,0.13072193832889045,0.0072452413018125154
37,J,kappa_selective,0.452878887743406,0.13072193832889045,0.08250506517441068
37,J,factorized_joint_weighted,0.452878887743406,0.13072193832889045,0.04975124113363236
37,J,joint_MAP,0.452878887743406,0.13072193832889045,0.0822112222518269
38,L,joint_uniform,0.012999690231681793,2.539136860768565e-07,0.3253796653840975
38,L,kappa_selective,0.012999690231681793,2.539136860768565e-07,0.38147322876830525
38,L,factorized_joint_weighted,0.012999690231681793,2.539136860768565e-07,0.3816762204738577
38,L,joint_MAP,0.012999690231681793,2.539136860768565e-07,0.9481124879583304
38,S,joint_uniform,0.33086969885705475,0.0005712571971995262,0.3253796653840975
38,S,kappa_selective,0.33086969885705475,0.0005712571971995262,0.21278232771738811
38,S,factorized_joint_weighted,0.33086969885705475,0.0005712571971995262,0.2031812425049489
38,S,joint_MAP,0.33086969885705475,0.0005712571971995262,0.03809188932870292
38,J,joint_uniform,0.49478031162678626,0.21919808631176918,0.3253796653840975
38,J,kappa_selective,0.49478031162678626,0.21919808631176918,0.17435011785363896
38,J,factorized_joint_weighted,0.49478031162678626,0.21919808631176918,0.008647736038206013
38,J,joint_MAP,0.49478031162678626,0.21919808631176918,0.04638637892794
39,L,joint_uniform,0.028307256855171437,1.784523004921823e-07,0.02195597033644051
39,L,kappa_selective,0.028307256855171437,1.784523004921823e-07,0.06276552671522496
39,L,factorized_joint_weighted,0.028307256855171437,1.784523004921823e-07,0.06293539107040451
39,L,joint_MAP,0.028307256855171437,1.784523004921823e-07,0.6020425814193967
39,S,joint_uniform,0.3313205809062877,6.375806711589327e-05,0.02195597033644051
39,S,kappa_selective,0.3313205809062877,6.375806711589327e-05,0.11133971604275776
39,S,factorized_joint_weighted,0.3313205809062877,6.375806711589327e-05,0.11437748840416567
39,S,joint_MAP,0.3313205809062877,6.375806711589327e-05,0.1782398203819438
39,J,joint_uniform,0.42098962183441,0.06972943203247073,0.02195597033644051
39,J,kappa_selective,0.42098962183441,0.06972943203247073,0.05313860798466071
39,J,factorized_joint_weighted,0.42098962183441,0.06972943203247073,0.02552531764746402
39,J,joint_MAP,0.42098962183441,0.06972943203247073,0.038930109461009554
40,L,joint_uniform,0.05105002713909257,5.655625969769318e-07,0.1633925747475239
40,L,kappa_selective,0.05105002713909257,5.655625969769318e-07,0.27285052740507565
40,L,factorized_joint_weighted,0.05105002713909257,5.655625969769318e-07,0.27315431772575
40,L,joint_MAP,0.05105002713909257,5.655625969769318e-07,0.7830935569330655
40,S,joint_uniform,0.3310373002286965,0.006209598790246518,0.1633925747475239
40,S,kappa_selective,0.3310373002286965,0.006209598790246518,0.27444075884412866
40,S,factorized_joint_weighted,0.3310373002286965,0.006209598790246518,0.24268043984165694
40,S,joint_MAP,0.3310373002286965,0.006209598790246518,0.013783868350662738
40,J,joint_uniform,0.4484725980299962,0.1219868886589367,0.1633925747475239
40,J,kappa_selective,0.4484725980299962,0.1219868886589367,0.2439695016926247
40,J,factorized_joint_weighted,0.4484725980299962,0.1219868886589367,0.12105929463304176
40,J,joint_MAP,0.4484725980299962,0.1219868886589367,0.10937832227062708
41,L,joint_uniform,0.025264725159609425,7.365021292837781e-08,0.10951483449145724
41,L,kappa_selective,0.025264725159609425,7.365021292837781e-08,0.1881070154737333
41,L,factorized_joint_weighted,0.025264725159609425,7.365021292837781e-08,0.18821631997217794
41,L,joint_MAP,0.025264725159609425,7.365021292837781e-08,0.7320277252664698
41,S,joint_uniform,0.3305786241796608,0.0012347085073539654,0.10951483449145724
41,S,kappa_selective,0.3305786241796608,0.0012347085073539654,0.11188694988259242
41,S,factorized_joint_weighted,0.3305786241796608,0.0012347085073539654,0.09773304323703015
41,S,joint_MAP,0.3305786241796608,0.0012347085073539654,0.12502232019392812
41,J,joint_uniform,0.4124760251219497,0.054125473011045644,0.10951483449145724
41,J,kappa_selective,0.4124760251219497,0.054125473011045644,0.0800361221210872
41,J,factorized_joint_weighted,0.4124760251219497,0.054125473011045644,0.02350589888545823
41,J,joint_MAP,0.4124760251219497,0.054125473011045644,0.03279790773192386
42,L,joint_uniform,0.003087574301292917,3.493890714523218e-07,0.32406202046166943
42,L,kappa_selective,0.003087574301292917,3.493890714523218e-07,0.2985885939135392
42,L,factorized_joint_weighted,0.003087574301292917,3.493890714523218e-07,0.2983540898637689
42,L,joint_MAP,0.003087574301292917,3.493890714523218e-07,0.17449360473857609
42,S,joint_uniform,0.5766374133833563,0.015003771656653453,0.32406202046166943
42,S,kappa_selective,0.5766374133833563,0.015003771656653453,0.011461120567067029
42,S,factorized_joint_weighted,0.5766374133833563,0.015003771656653453,0.03963756522029837
42,S,joint_MAP,0.5766374133833563,0.015003771656653453,0.30158568955318416
42,J,joint_uniform,0.5117254374587331,0.08823274368592715,0.32406202046166943
42,J,kappa_selective,0.5117254374587331,0.08823274368592715,0.029452399402752988
42,J,factorized_joint_weighted,0.5117254374587331,0.08823274368592715,0.012055600393840696
42,J,joint_MAP,0.5117254374587331,0.08823274368592715,0.01779957973399798
43,L,joint_uniform,0.027477275741595975,3.222130771085574e-07,0.3414219178994302
43,L,kappa_selective,0.027477275741595975,3.222130771085574e-07,0.2588258846010593
43,L,factorized_joint_weighted,0.027477275741595975,3.222130771085574e-07,0.2585982961297687
43,L,joint_MAP,0.027477275741595975,3.222130771085574e-07,0.2820159051312172
43,S,joint_uniform,0.3463547536735804,0.003368380003367144,0.3414219178994302
43,S,kappa_selective,0.3463547536735804,0.003368380003367144,0.13293926044106066
43,S,factorized_joint_weighted,0.3463547536735804,0.003368380003367144,0.10962208277971092
43,S,joint_MAP,0.3463547536735804,0.003368380003367144,0.11130650388921799
43,J,joint_uniform,0.49261697191707143,0.15357844105524043,0.3414219178994302
43,J,kappa_selective,0.49261697191707143,0.15357844105524043,0.0736406619891678
43,J,factorized_joint_weighted,0.49261697191707143,0.15357844105524043,0.060477975961926035
43,J,joint_MAP,0.49261697191707143,0.15357844105524043,0.09199832736771144
44,L,joint_uniform,0.0006164233657565132,1.197354060344935e-08,0.366176086762357
44,L,kappa_selective,0.0006164233657565132,1.197354060344935e-08,0.36966624206778104
44,L,factorized_joint_weighted,0.0006164233657565132,1.197354060344935e-08,0.36970998897189994
44,L,joint_MAP,0.0006164233657565132,1.197354060344935e-08,0.685015244869834
44,S,joint_uniform,0.3371227350408862,0.0022896825497492612,0.366176086762357
44,S,kappa_selective,0.3371227350408862,0.0022896825497492612,0.18274816135150587
44,S,factorized_joint_weighted,0.3371227350408862,0.0022896825497492612,0.2019279051834832
44,S,joint_MAP,0.3371227350408862,0.0022896825497492612,0.42552243353784097
44,J,joint_uniform,0.4813758501906964,0.16211060559888557,0.366176086762357
44,J,kappa_selective,0.4813758501906964,0.16211060559888557,0.1175142467812144
44,J,factorized_joint_weighted,0.4813758501906964,0.16211060559888557,0.027361086488741974
44,J,joint_MAP,0.4813758501906964,0.16211060559888557,0.09536729343175974
45,L,joint_uniform,0.023318399320756633,3.565644246528166e-08,0.04837456010462102
45,L,kappa_selective,0.023318399320756633,3.565644246528166e-08,0.08526867404288012
45,L,factorized_joint_weighted,0.023318399320756633,3.565644246528166e-08,0.08533825904299874
45,L,joint_MAP,0.023318399320756633,3.565644246528166e-08,0.6228860063808742
45,S,joint_uniform,0.3761609471390839,4.3738056466291475e-05,0.04837456010462102
45,S,kappa_selective,0.3761609471390839,4.3738056466291475e-05,0.2439186889211295
45,S,factorized_joint_weighted,0.3761609471390839,4.3738056466291475e-05,0.2418441051436784
45,S,joint_MAP,0.3761609471390839,4.3738056466291475e-05,0.08677473182445009
45,J,joint_uniform,0.4702541772467508,0.14723965588215882,0.04837456010462102
45,J,kappa_selective,0.4702541772467508,0.14723965588215882,0.26781880293615457
45,J,factorized_joint_weighted,0.4702541772467508,0.14723965588215882,0.1297094256069451
45,J,joint_MAP,0.4702541772467508,0.14723965588215882,0.06052697674073664
46,L,joint_uniform,0.0010795299735996133,9.530098266097298e-09,0.2230630734628393
46,L,kappa_selective,0.0010795299735996133,9.530098266097298e-09,0.2115942886288514
46,L,factorized_joint_weighted,0.0010795299735996133,9.530098266097298e-09,0.21163286075531546
46,L,joint_MAP,0.0010795299735996133,9.530098266097298e-09,0.4108324195108531
46,S,joint_uniform,0.45254103971111626,0.00018540932519728326,0.2230630734628393
46,S,kappa_selective,0.45254103971111626,0.00018540932519728326,0.06089223539576117
46,S,factorized_joint_weighted,0.45254103971111626,0.00018540932519728326,0.06573557507275236
46,S,joint_MAP,0.45254103971111626,0.00018540932519728326,0.15331494030379517
46,J,joint_uniform,0.5357818190999639,0.22613527955850288,0.2230630734628393
46,J,kappa_selective,0.5357818190999639,0.22613527955850288,0.07537296530685633
46,J,factorized_joint_weighted,0.5357818190999639,0.22613527955850288,0.099129987993252
46,J,joint_MAP,0.5357818190999639,0.22613527955850288,0.15331494030379517
47,L,joint_uniform,0.013035211649455869,9.207901463526014e-08,0.12234325582688414
47,L,kappa_selective,0.013035211649455869,9.207901463526014e-08,0.0664751964992327
47,L,factorized_joint_weighted,0.013035211649455869,9.207901463526014e-08,0.066361492407953
47,L,joint_MAP,0.013035211649455869,9.207901463526014e-08,0.5032943997842707
47,S,joint_uniform,0.3337917278200737,0.0007264973232500305,0.12234325582688414
47,S,kappa_selective,0.3337917278200737,0.0007264973232500305,0.04569880591486896
47,S,factorized_joint_weighted,0.3337917278200737,0.0007264973232500305,0.0564640546143741
47,S,joint_MAP,0.3337917278200737,0.0007264973232500305,0.2885976776672784
47,J,joint_uniform,0.4029782157109486,0.037058783996588684,0.12234325582688414
47,J,kappa_selective,0.4029782157109486,0.037058783996588684,0.04811552321808461
47,J,factorized_joint_weighted,0.4029782157109486,0.037058783996588684,0.04863828466582405
47,J,joint_MAP,0.4029782157109486,0.037058783996588684,0.05424976217039382
48,L,joint_uniform,0.02994964434144476,1.9124860828334533e-07,0.05803368880131249
48,L,kappa_selective,0.02994964434144476,1.9124860828334533e-07,0.046507907784970305
48,L,factorized_joint_weighted,0.02994964434144476,1.9124860828334533e-07,0.04662399081338185
48,L,joint_MAP,0.02994964434144476,1.9124860828334533e-07,0.5711999286556736
48,S,joint_uniform,0.33058692454023597,0.001097968017884754,0.05803368880131249
48,S,kappa_selective,0.33058692454023597,0.001097968017884754,0.11195934172815153
48,S,factorized_joint_weighted,0.33058692454023597,0.001097968017884754,0.12525765454598767
48,S,joint_MAP,0.33058692454023597,0.001097968017884754,0.3746632460783821
48,J,joint_uniform,0.4062751891763784,0.04296652990257166,0.05803368880131249
48,J,kappa_selective,0.4062751891763784,0.04296652990257166,0.15494616723363702
48,J,factorized_joint_weighted,0.4062751891763784,0.04296652990257166,0.12131993524651657
48,J,joint_MAP,0.4062751891763784,0.04296652990257166,0.14027106961560973
49,L,joint_uniform,0.0257404003809929,4.3670812188700836e-08,0.1519122664086591
49,L,kappa_selective,0.0257404003809929,4.3670812188700836e-08,0.0769945044524677
49,L,factorized_joint_weighted,0.0257404003809929,4.3670812188700836e-08,0.0769147806739924
49,L,joint_MAP,0.0257404003809929,4.3670812188700836e-08,0.47397490791414765
49,S,joint_uniform,0.3308471581522494,0.009332101477104726,0.1519122664086591
49,S,kappa_selective,0.3308471581522494,0.009332101477104726,0.08795244993436893
49,S,factorized_joint_weighted,0.3308471581522494,0.009332101477104726,0.12590546556877832
49,S,joint_MAP,0.3308471581522494,0.009332101477104726,0.3439366020087748
49,J,joint_uniform,0.4119823799638267,0.053257078475908326,0.1519122664086591
49,J,kappa_selective,0.4119823799638267,0.053257078475908326,0.1086668650431596
49,J,factorized_joint_weighted,0.4119823799638267,0.053257078475908326,0.1635145369476814
49,J,joint_MAP,0.4119823799638267,0.053257078475908326,0.17892439249047187
50,L,joint_uniform,0.000587255860478253,3.806928106087071e-10,0.14987203752060352
50,L,kappa_selective,0.000587255860478253,3.806928106087071e-10,0.15197658859961458
50,L,factorized_joint_weighted,0.000587255860478253,3.806928106087071e-10,0.15196933674693217
50,L,joint_MAP,0.000587255860478253,3.806928106087071e-10,0.15143593986318502
50,S,joint_uniform,0.3576660376761859,0.00014464616172848999,0.14987203752060352
50,S,kappa_selective,0.3576660376761859,0.00014464616172848999,0.08752567762180354
50,S,factorized_joint_weighted,0.3576660376761859,0.00014464616172848999,0.09205978907623667
50,S,joint_MAP,0.3576660376761859,0.00014464616172848999,0.21612134151165666
50,J,joint_uniform,0.4061921817770394,0.038195702509015717,0.14987203752060352
50,J,kappa_selective,0.4061921817770394,0.038195702509015717,0.0810515699771151
50,J,factorized_joint_weighted,0.4061921817770394,0.038195702509015717,0.09154363191611364
50,J,joint_MAP,0.4061921817770394,0.038195702509015717,0.07936575062270197
51,L,joint_uniform,0.047256099024375,3.791547168452425e-07,0.2719950347068638
51,L,kappa_selective,0.047256099024375,3.791547168452425e-07,0.38007777186829517
51,L,factorized_joint_weighted,0.047256099024375,3.791547168452425e-07,0.3803245907772654
51,L,joint_MAP,0.047256099024375,3.791547168452425e-07,0.894909087171055
51,S,joint_uniform,0.405745566312701,0.0021785109743193143,0.2719950347068638
51,S,kappa_selective,0.405745566312701,0.0021785109743193143,0.02108796939764422
51,S,factorized_joint_weighted,0.405745566312701,0.0021785109743193143,0.03465776258748176
51,S,joint_MAP,0.405745566312701,0.0021785109743193143,0.2489869215190424
51,J,joint_uniform,0.4092823780115423,0.03870408500887712,0.2719950347068638
51,J,kappa_selective,0.4092823780115423,0.03870408500887712,0.04225575525491859
51,J,factorized_joint_weighted,0.4092823780115423,0.03870408500887712,0.052165531381513294
51,J,joint_MAP,0.4092823780115423,0.03870408500887712,0.023843183641412344
52,L,joint_uniform,0.004677777978287723,1.7441662558681514e-09,0.03426819519408398
52,L,kappa_selective,0.004677777978287723,1.7441662558681514e-09,0.06335314516677511
52,L,factorized_joint_weighted,0.004677777978287723,1.7441662558681514e-09,0.06333647676351008
52,L,joint_MAP,0.004677777978287723,1.7441662558681514e-09,0.03209868939432781
52,S,joint_uniform,0.33086161264619307,0.0006465197338711981,0.03426819519408398
52,S,kappa_selective,0.33086161264619307,0.0006465197338711981,0.14206202529649306
52,S,factorized_joint_weighted,0.33086161264619307,0.0006465197338711981,0.1522780563110891
52,S,joint_MAP,0.33086161264619307,0.0006465197338711981,0.39339218934241793
52,J,joint_uniform,0.42658314538736286,0.08016588367211963,0.03426819519408398
52,J,kappa_selective,0.42658314538736286,0.08016588367211963,0.12148402750498394
52,J,factorized_joint_weighted,0.42658314538736286,0.08016588367211963,0.0321809087322517
52,J,joint_MAP,0.42658314538736286,0.08016588367211963,0.015909853716714367
53,L,joint_uniform,0.10183542521753486,2.5871152542489284e-07,0.4284823968453503
53,L,kappa_selective,0.10183542521753486,2.5871152542489284e-07,0.2721185833803195
53,L,factorized_joint_weighted,0.10183542521753486,2.5871152542489284e-07,0.27191368512431735
53,L,joint_MAP,0.10183542521753486,2.5871152542489284e-07,0.1945591472321364
53,S,joint_uniform,0.41010844288174153,0.00081294465900561,0.4284823968453503
53,S,kappa_selective,0.41010844288174153,0.00081294465900561,0.1639155280439356
53,S,factorized_joint_weighted,0.41010844288174153,0.00081294465900561,0.17523724691855078
53,S,joint_MAP,0.41010844288174153,0.00081294465900561,0.40302288704617534
53,J,joint_uniform,0.5701932657905955,0.28597609222702014,0.4284823968453503
53,J,kappa_selective,0.5701932657905955,0.28597609222702014,0.1362573894988924
53,J,factorized_joint_weighted,0.5701932657905955,0.28597609222702014,0.05508762893885244
53,J,joint_MAP,0.5701932657905955,0.28597609222702014,0.10842056092630464
54,L,joint_uniform,0.009702281722306472,2.9393030775981543e-07,0.2422292177850881
54,L,kappa_selective,0.009702281722306472,2.9393030775981543e-07,0.29034910202848285
54,L,factorized_joint_weighted,0.009702281722306472,2.9393030775981543e-07,0.2905675064087611
54,L,joint_MAP,0.009702281722306472,2.9393030775981543e-07,0.8649747513689833
54,S,joint_uniform,0.3365197479206993,0.0027380433619444977,0.2422292177850881
54,S,kappa_selective,0.3365197479206993,0.0027380433619444977,0.06662636253414451
54,S,factorized_joint_weighted,0.3365197479206993,0.0027380433619444977,0.04675170687267235
54,S,joint_MAP,0.3365197479206993,0.0027380433619444977,0.20737865307235165
54,J,joint_uniform,0.4057969438608794,0.042100674350528666,0.2422292177850881
54,J,kappa_selective,0.4057969438608794,0.042100674350528666,0.1054418781931893
54,J,factorized_joint_weighted,0.4057969438608794,0.042100674350528666,0.13638566215015596
54,J,joint_MAP,0.4057969438608794,0.042100674350528666,0.1137566587579167
55,L,joint_uniform,0.05813045625917512,3.196920559389582e-07,0.20473007033711302
55,L,kappa_selective,0.05813045625917512,3.196920559389582e-07,0.08583370266179949
55,L,factorized_joint_weighted,0.05813045625917512,3.196920559389582e-07,0.08560534239049775
55,L,joint_MAP,0.05813045625917512,3.196920559389582e-07,0.41818867325810327
55,S,joint_uniform,0.33503568528181016,4.125770186358402e-05,0.20473007033711302
55,S,kappa_selective,0.33503568528181016,4.125770186358402e-05,0.03465744375855065
55,S,factorized_joint_weighted,0.33503568528181016,4.125770186358402e-05,0.03690426424096887
55,S,joint_MAP,0.33503568528181016,4.125770186358402e-05,0.06797393347923654
55,J,joint_uniform,0.4112159627953137,0.05187629922940418,0.20473007033711302
55,J,kappa_selective,0.4112159627953137,0.05187629922940418,0.036251624632922225
55,J,factorized_joint_weighted,0.4112159627953137,0.05187629922940418,0.08831809905771135
55,J,joint_MAP,0.4112159627953137,0.05187629922940418,0.10230188749205137
56,L,joint_uniform,0.06228734587752305,4.1604777567538775e-07,0.02174468897955136
56,L,kappa_selective,0.06228734587752305,4.1604777567538775e-07,0.10259416771490755
56,L,factorized_joint_weighted,0.06228734587752305,4.1604777567538775e-07,0.10284887555375676
56,L,joint_MAP,0.06228734587752305,4.1604777567538775e-07,0.6012721381577139
56,S,joint_uniform,0.3305602691083763,0.0006322698895195877,0.02174468897955136
56,S,kappa_selective,0.3305602691083763,0.0006322698895195877,0.011464607873460764
56,S,factorized_joint_weighted,0.3305602691083763,0.0006322698895195877,0.021506920180990714
56,S,joint_MAP,0.3305602691083763,0.0006322698895195877,0.2561236218051835
56,J,joint_uniform,0.4521762662568023,0.12946875021543802,0.02174468897955136
56,J,kappa_selective,0.4521762662568023,0.12946875021543802,0.03555627113673209
56,J,factorized_joint_weighted,0.4521762662568023,0.12946875021543802,0.09240571333262666
56,J,joint_MAP,0.4521762662568023,0.12946875021543802,0.14345171959795447
57,L,joint_uniform,0.028459581805966305,9.425643310301268e-08,0.09770993733115518
57,L,kappa_selective,0.028459581805966305,9.425643310301268e-08,0.03319401879332274
57,L,factorized_joint_weighted,0.028459581805966305,9.425643310301268e-08,0.03314334428822648
57,L,joint_MAP,0.028459581805966305,9.425643310301268e-08,0.5290184588520437
57,S,joint_uniform,0.3309721497111586,0.0002307090538806733,0.09770993733115518
57,S,kappa_selective,0.3309721497111586,0.0002307090538806733,0.21470599140125748
57,S,factorized_joint_weighted,0.3309721497111586,0.0002307090538806733,0.22075673667772017
57,S,joint_MAP,0.3309721497111586,0.0002307090538806733,0.4592879537042344
57,J,joint_uniform,0.5329166184555011,0.3123613535209583,0.09770993733115518
57,J,kappa_selective,0.5329166184555011,0.3123613535209583,0.1876539445452684
57,J,factorized_joint_weighted,0.5329166184555011,0.3123613535209583,0.015009973097110482
