primitive,separability,dof,prefix,mean_S,mean_ESS,E_struct,d_eff,V_f_norm
inflection,low,5,0.7,0.5026557127046868,17.242596818762845,1.7726784460153936e-05,1.939454432223514,1.3283461926434361
inflection,mid,1,0.2,1.3862943611198906,2511.3649722085715,8.630795090838664e-07,1.0,0.5261637184690829
inflection,mid,1,0.3,1.3862943611198906,1496.0928049872025,2.737794540349664e-06,1.0,0.3166520938808771
inflection,mid,1,0.4,1.3862943611198906,909.397005579589,6.786776106169425e-06,1.0,0.20069203357747087
inflection,mid,1,0.5,1.3862943611198906,583.4869937653785,1.6179083775805018e-05,1.0,0.13295028395113265
inflection,mid,1,0.6,1.3862943611198906,405.79981711449517,1.198633460988455e-05,1.0,0.09330497074428477
inflection,mid,1,0.7,1.3862943611198906,313.7695995528133,1.3952307792589714e-06,1.0,0.06752677447783222
inflection,mid,3,0.2,1.3862943611198906,887.3318471483029,8.630795090838664e-07,2.037597158138174,2.2490349767438906
inflection,mid,3,0.3,1.3862943611198906,584.737384178188,2.737794540349664e-06,1.9450088950755475,2.0081690335712783
inflection,mid,3,0.4,1.3862943611198906,328.6859960418503,6.786776106169425e-06,1.7834136915666654,1.7040850197015696
inflection,mid,3,0.5,1.3862943611198906,190.8658905204752,1.6179083775805018e-05,1.6186607233960109,1.4278617230434467
inflection,mid,3,0.6,1.3862943611198906,127.38945432043488,1.198633460988455e-05,1.4857940318689964,1.1059823433626
inflection,mid,3,0.7,1.3862943611198901,98.11610126042677,1.3952307792589714e-06,1.4206021992827036,0.5937108557312558
inflection,mid,5,0.2,0.616093933945378,194.2792518288126,8.630795090838664e-07,3.0995533919253693,4.098040153717521
inflection,mid,5,0.3,0.6719971694040495,133.18769801398562,2.737794540349664e-06,2.9562552093953722,3.7989521674902007
inflection,mid,5,0.4,0.66612235222798,84.92537777612627,6.786776106169425e-06,2.733818802434661,3.678937701352042
inflection,mid,5,0.5,0.5195478426177585,47.79447944214467,1.6179083775805018e-05,2.428595674556969,3.2800320677661587
inflection,mid,5,0.6,0.4609418362516309,26.90156131804549,1.198633460988455e-05,2.147268876991685,2.4867186594422956
inflection,mid,5,0.7,0.47625957468783553,16.610592912271084,1.3952307792589714e-06,1.875910068440034,1.354570166758341
regime,high,1,0.2,1.3862943611198906,3595.4565458695106,0.26796551723239953,1.0,0.09845211957217627
regime,high,1,0.3,1.3862943611198906,2817.5720821967384,0.20443462109552138,1.0,0.08371054576134108
regime,high,1,0.4,1.3862943611198906,2152.2219126703185,0.16760380536221198,1.0,0.0691569660258146
regime,high,1,0.5,1.3862943611198906,1706.133300899641,0.1536555652961429,1.0,0.055820353338718785
regime,high,1,0.6,1.3862943611198906,1385.1178142934912,0.1620358253651029,1.0,0.04396573482519717
regime,high,1,0.7,1.3862943611198906,1120.67927940218,0.1819923658493449,1.0,0.03500303247941153
regime,high,3,0.2,0.4899192627321948,2385.5302430333572,0.26796551723239953,2.528590443921223,0.27489665300161276
regime,high,3,0.3,0.48997743961844137,2013.5176980355718,0.20443462109552138,2.5465791032857883,0.2776843835542971
regime,high,3,0.4,0.4902335291488538,1673.917991037392,0.16760380536221198,2.5586183498709225,0.2719539316999842
regime,high,3,0.5,0.4894677074827472,1388.8735532675735,0.1536555652961429,2.5258043730592306,0.25464000014283605
regime,high,3,0.6,0.486418626311139,1108.8936329274336,0.1620358253651029,2.4547575990632216,0.22205927065321818
regime,high,3,0.7,0.47846083217424845,818.2689411707416,0.1819923658493449,2.348868821759186,0.164896586978412
regime,high,5,0.2,0.49004125716402,1252.6682904489398,0.26796551723239953,3.9066489441286385,0.4640771790141765
regime,high,5,0.3,0.4875560975750968,993.1931373058342,0.20443462109552138,3.748373175413979,0.42749332822040814
regime,high,5,0.4,0.48398033528060047,803.6124745964294,0.16760380536221198,3.6462854158293805,0.41203712098990364
regime,high,5,0.5,0.48283534119721944,657.2496693854589,0.1536555652961429,3.5337825666909866,0.40104729228416
regime,high,5,0.6,0.49567369948207735,523.3421470205564,0.1620358253651029,3.375759391022503,0.38279157478170384
regime,high,5,0.7,0.4669995120572656,390.9377456411822,0.1819923658493449,3.1972063956301224,0.2789913774648925
regime,low,1,0.2,1.3862943611198906,3104.63808624678,0.3361901686722037,1.0,0.40982039624834704
regime,low,1,0.3,1.3862943611198906,2366.812770801933,0.2530026457608318,1.0,0.2432911169027777
regime,low,1,0.4,1.3862943611198906,1794.9894106549607,0.1926699224409915,1.0,0.16081521605941754
regime,low,1,0.5,1.3862943611198906,1368.1446165912218,0.14754032230858502,1.0,0.11420332776681581
regime,low,1,0.6,1.3862943611198906,1062.5681916962642,0.12490409197391628,1.0,0.08581297947537074
regime,low,1,0.7,1.3862943611198906,844.2476221867887,0.12107918782031139,1.0,0.06596332293239891
regime,low,3,0.2,0.48892961241111155,1462.13745131,0.3361901686722037,2.1580231015908695,2.2838074853422365
regime,low,3,0.3,0.4888459559462664,1284.3480356722164,0.2530026457608318,2.073989152548689,2.0367859458172837
regime,low,3,0.4,0.4884228243167236,1074.2996168063553,0.1926699224409915,1.9797931138382021,1.8279819730828313
regime,low,3,0.5,0.4870167781736818,849.9202387543237,0.14754032230858502,1.8989743351950397,1.6471390911131005
regime,low,3,0.6,0.48304773468113155,651.0120159290351,0.12490409197391628,1.8297961606616029,1.2798243540501377
regime,low,3,0.7,0.4574921867480981,498.9416839370365,0.12107918782031139,1.7755424023282655,0.6923699069023238
regime,low,5,0.2,0.4888416144642335,537.128688215956,0.3361901686722037,3.3457922455328677,4.533419350813039
regime,low,5,0.3,0.48584327940223143,427.9928916557122,0.2530026457608318,3.1324436785762324,4.429566211140346
regime,low,5,0.4,0.48299413023874066,354.6051786772828,0.1926699224409915,2.945484356327991,4.3302528847849855
regime,low,5,0.5,0.483978477559313,292.5165714328227,0.14754032230858502,2.8195500600846315,3.9182659750653257
regime,low,5,0.6,0.48864064136478375,227.3193801980764,0.12490409197391628,2.7197028388286064,2.8334143110634002
regime,low,5,0.7,0.49552201720888017,168.62303129176487,0.12107918782031139,2.5486526230810105,1.5396059157393431
regime,mid,1,0.2,1.3862943611198906,3455.000926064642,0.3230986052211802,1.0,0.20009241009729758
regime,mid,1,0.3,1.3862943611198906,2788.933408600846,0.2522314550237103,1.0,0.14742835019133785
regime,mid,1,0.4,1.3862943611198906,2247.1258701279266,0.20140825309043464,1.0,0.10976023356424462
regime,mid,1,0.5,1.3862943611198906,1828.3178266313341,0.17505749424897277,1.0,0.08324289894333176
regime,mid,1,0.6,1.3862943611198906,1460.0958832547115,0.16227871449530637,1.0,0.06567200565899178
regime,mid,1,0.7,1.3862943611198906,1155.9925547052537,0.1692292944379485,1.0,0.05230006147242073
regime,mid,3,0.2,0.48804601630540856,2053.7644622019857,0.3230986052211802,2.3571534752105436,0.6593302029583099
regime,mid,3,0.3,0.48711406696087106,1839.446836829659,0.2522314550237103,2.3581182634336884,0.6329078509552887
regime,mid,3,0.4,0.48585407167369987,1606.9452059721807,0.20140825309043464,2.342598003129934,0.5862012888809173
regime,mid,3,0.5,0.4854702365153214,1360.4380874046653,0.17505749424897277,2.296117004484423,0.5191576868565256
regime,mid,3,0.6,0.4790731446765544,1077.4660120860112,0.16227871449530637,2.221128466089446,0.42213912242097407
regime,mid,3,0.7,0.4610176704211981,808.3080212676974,0.1692292944379485,2.14414208369952,0.2955563508114149
regime,mid,5,0.2,0.4890646963921526,912.0613399934027,0.3230986052211802,3.6423962805935735,1.1144659002778643
regime,mid,5,0.3,0.4895878133916666,757.4783539615437,0.2522314550237103,3.4754567406929193,1.0453252561223392
regime,mid,5,0.4,0.4880463356273659,646.923127414604,0.20140825309043464,3.3569697594526553,1.0136202899005644
regime,mid,5,0.5,0.4837085061477606,550.7428143126623,0.17505749424897277,3.22851832037851,0.9876194630933773
regime,mid,5,0.6,0.48263441130805723,441.63797710928105,0.16227871449530637,3.123696791616799,0.8651919663091786
regime,mid,5,0.7,0.49558610003392506,334.12407813520167,0.1692292944379485,2.989452554362863,0.5580091193506459
turning,high,1,0.2,1.3862943611198906,3012.7920010895955,0.4629776590298727,1.0,0.27266993804313394
turning,high,1,0.3,1.3862943611198906,1962.921055681066,0.42927534954517316,1.0,0.19885665552482204
turning,high,1,0.4,1.3862943611198906,1259.8176299959434,0.37645031220030795,1.0,0.138625905567059
turning,high,1,0.5,1.3862943611198906,801.2251257889257,0.2962725603735053,1.0,0.09365804963812636
turning,high,1,0.6,1.3862943611198906,524.3139165016333,0.2426225017495566,1.0,0.058771494602397924
turning,high,1,0.7,1.3862943611198906,369.45511885954414,0.2731342968871084,0.9833333333333334,0.03695014708833966
turning,high,3,0.2,1.2255099167200525,1556.4407796377918,0.4629776590298727,2.202915487375282,0.8550076335639877
turning,high,3,0.3,1.2237150969146962,1204.6040867746797,0.42927534954517316,2.1992636653164133,0.8269294092668754
turning,high,3,0.4,1.214167316212177,804.4787304705982,0.37645031220030795,2.141026233871773,0.7321265417712226
turning,high,3,0.5,1.210793214908789,494.1288599375836,0.2962725603735053,2.0079641415400893,0.5747734236159233
turning,high,3,0.6,1.1850804264532382,293.318772635607,0.2426225017495566,1.780910495958069,0.4103385396441077
turning,high,3,0.7,1.1496615564652186,182.16689722938273,0.2731342968871084,1.596025857657047,0.24312591552322374
turning,high,5,0.2,1.0451777535038023,512.4362822586141,0.4629776590298727,3.3970474089740663,1.4717999002457445
turning,high,5,0.3,1.031339201731208,382.0967097197923,0.42927534954517316,3.236068961507152,1.3700279404236548
turning,high,5,0.4,1.0757100257477592,274.3260423980033,0.37645031220030795,3.11208023644912,1.3078502788886242
turning,high,5,0.5,1.1798756619849973,177.2257177277925,0.2962725603735053,2.865742835924989,1.28613187213941
turning,high,5,0.6,1.2450311367476996,104.90862812552795,0.2426225017495566,2.5165785657832136,0.9478351816692059
turning,high,5,0.7,1.1918888871598974,60.3772158137506,0.2731342968871084,2.104820861084134,0.648401911808964
turning,low,1,0.2,1.3862943611198906,3006.0853631247646,0.42271841059304655,1.0,0.29064009815092756
turning,low,1,0.3,1.3862943611198906,2029.1771755625987,0.3544207033774367,1.0,0.2155051222932657
turning,low,1,0.4,1.3862943611198906,1413.9899619611745,0.3023577616444593,1.0,0.15125266766250256
turning,low,1,0.5,1.3862943611198906,988.0371000951585,0.25948535263541067,1.0,0.09557879194910217
turning,low,1,0.6,1.3862943611198906,652.0086913883359,0.2359950015464883,1.0,0.06065321028848782
turning,low,1,0.7,1.3862943611198906,389.59267798212505,0.2274744655763878,0.9833333333333334,0.04005237519952785
turning,low,3,0.2,1.2094619311998185,1507.3100106940299,0.42271841059304655,2.1826853686436807,0.9350171563797812
turning,low,3,0.3,1.2067583178258363,1191.016346255592,0.3544207033774367,2.1735179668597935,0.9059713974505335
turning,low,3,0.4,1.1953732145706326,835.9648071858559,0.3023577616444593,2.092418926187634,0.8153312388196481
turning,low,3,0.5,1.1755154953850497,545.1875100986753,0.25948535263541067,1.9278805179903997,0.659895197816093
turning,low,3,0.6,1.1578930146482038,315.4514559725306,0.2359950015464883,1.7627145153955144,0.4546911574864773
turning,low,3,0.7,1.1050033872977763,158.68966097168888,0.2274744655763878,1.624369189391692,0.2603946836014535
turning,low,5,0.2,1.0390487001146058,475.14130104226723,0.42271841059304655,3.361697040513318,1.6287553319312664
turning,low,5,0.3,1.0356340662792423,357.13989085748216,0.3544207033774367,3.2083679415265145,1.50331417789341
turning,low,5,0.4,1.0711149999602385,257.90129721087305,0.3023577616444593,3.0820157010129297,1.4475205684276549
turning,low,5,0.5,1.172881477390567,164.16042335651773,0.25948535263541067,2.88248195837197,1.3588263486231742
turning,low,5,0.6,1.2334120694903794,95.28440100344024,0.2359950015464883,2.498606363452603,1.17160631258537
turning,low,5,0.7,1.1947182224369917,51.02782377017232,0.2274744655763878,2.1436205076101515,0.5931338594656498
turning,mid,1,0.2,1.3862943611198906,3051.664110545967,0.4217515050588485,1.0,0.27050875922320383
turning,mid,1,0.3,1.3862943611198906,1937.8134633529098,0.37349812759596374,1.0,0.19833073589471117
turning,mid,1,0.4,1.3862943611198906,1247.623946533174,0.32252985124642813,1.0,0.14079667387775904
turning,mid,1,0.5,1.3862943611198906,871.986200957318,0.27638278625168156,1.0,0.09789164265373258
turning,mid,1,0.6,1.3862943611198906,615.7991988515525,0.24920960165585768,1.0,0.061079167081304266
turning,mid,1,0.7,1.3862943611198906,419.77920192550044,0.270487317646879,1.0,0.03577929380771116
turning,mid,3,0.2,1.2226261398803941,1563.0862742828538,0.4217515050588485,2.20057971723443,0.8586420267461515
turning,mid,3,0.3,1.221835258303898,1205.3692139284242,0.37349812759596374,2.190563530167339,0.8345542623177877
turning,mid,3,0.4,1.2110138644931134,797.9997443719917,0.32252985124642813,2.1331987154013397,0.7764170842013852
turning,mid,3,0.5,1.1959975924532669,530.9095432446699,0.27638278625168156,2.0083347035230976,0.6524504577826784
turning,mid,3,0.6,1.180376789926939,334.01471601098075,0.24920960165585768,1.8158733135086924,0.4699347750509218
turning,mid,3,0.7,1.1678006779805206,184.10924492331415,0.270487317646879,1.584647291415792,0.24714691436604785
turning,mid,5,0.2,1.0461071462507496,508.90753253893996,0.4217515050588485,3.3981308305213394,1.4631890389696969
turning,mid,5,0.3,1.0344270350767766,376.41252090612534,0.37349812759596374,3.2374421832881732,1.3655456799108208
turning,mid,5,0.4,1.0741583927265006,267.25180125271726,0.32252985124642813,3.13061285608384,1.3039962443335453
turning,mid,5,0.5,1.1717510769597894,171.34286679684428,0.27638278625168156,2.9000678020666815,1.2272420914029742
turning,mid,5,0.6,1.2359685933701268,105.98372506025187,0.24920960165585768,2.4921648442645314,0.917114507179563
turning,mid,5,0.7,1.2169517474412614,60.849337250728674,0.270487317646879,2.066875376499114,0.507430238179237
