latent_task_id,factorial,primitive,generator,replicate,engine,action,knowledge_tier,support_fraction,noise_ratio,exposure,ood_distance,effect_strength,sample_count,heterogeneity_cv,coverage,sharpness,ess,baseline_rmse,prior_rmse,utility,normalized_utility,beneficial,harmful,catastrophic_harm,solver_failure
e8_08586,distance_specificity,turning,spline,6,spline,true-full,medium,0.525,0.01,0.55,0.8,0.55,72,0.1,1.0,0.627987211880273,26.98949757103669,0.003860318246257135,0.23246486026733817,-0.22860454202108105,-59.21909216752533,0,1,1,0
e8_08586,distance_specificity,turning,spline,6,neural,true-full,medium,0.525,0.01,0.55,0.8,0.55,72,0.1,1.0,0.627987211880273,26.98949757103669,0.1681784458409635,0.31479007531476355,-0.14661162947380005,-0.8717623042636633,0,1,0,0
e8_08586,distance_specificity,turning,spline,6,spline,biased-specific,narrow-biased,0.525,0.01,0.55,0.8,0.55,72,0.1,0.0,2.2092821002736454,26.98949757103669,0.003860318246257135,0.04048376363936705,-0.03662344539310992,-9.487157031319649,0,1,1,0
e8_08586,distance_specificity,turning,spline,6,neural,biased-specific,narrow-biased,0.525,0.01,0.55,0.8,0.55,72,0.1,0.0,2.2092821002736454,26.98949757103669,0.1681784458409635,0.09481828365697746,0.07336016218398604,0.4362043055942998,1,0,0,0
e8_08587,distance_specificity,turning,spline,7,spline,true-subset,broad,0.525,0.01,0.55,0.8,0.55,72,0.1,1.0,0.1871892290617836,26.98949757103669,0.07066743727085742,0.45735981281163907,-0.3866923755407816,-5.4720022470695975,0,1,1,0
e8_08587,distance_specificity,turning,spline,7,neural,true-subset,broad,0.525,0.01,0.55,0.8,0.55,72,0.1,1.0,0.1871892290617836,26.98949757103669,0.2201469120079608,0.24405180274670277,-0.02390489073874197,-0.108586082451511,0,1,0,0
e8_08587,distance_specificity,turning,spline,7,spline,true-full,medium,0.525,0.01,0.55,0.8,0.55,72,0.1,1.0,0.6030839399950385,26.98949757103669,0.07066743727085742,0.14476032682888865,-0.07409288955803123,-1.048472852836655,0,1,1,0
e8_08587,distance_specificity,turning,spline,7,neural,true-full,medium,0.525,0.01,0.55,0.8,0.55,72,0.1,1.0,0.6030839399950385,26.98949757103669,0.2201469120079608,0.17848314316673689,0.041663768841223914,0.18925438681473442,1,0,0,0
e8_08587,distance_specificity,turning,spline,7,spline,biased-specific,narrow-biased,0.525,0.01,0.55,0.8,0.55,72,0.1,0.0,2.1664531375235025,26.98949757103669,0.07066743727085742,0.04624802825072306,0.024419409020134362,0.3455539066251762,1,0,0,0
e8_08587,distance_specificity,turning,spline,7,neural,biased-specific,narrow-biased,0.525,0.01,0.55,0.8,0.55,72,0.1,0.0,2.1664531375235025,26.98949757103669,0.2201469120079608,0.06030542265483566,0.15984148935312514,0.7260673697178412,1,0,0,0
e8_08588,distance_specificity,turning,spline,8,spline,true-subset,broad,0.525,0.01,0.55,0.8,0.55,72,0.1,1.0,0.1822556229209109,26.98949757103669,0.030158052034078304,0.31528556558202186,-0.2851275135479436,-9.45444066565547,0,1,1,0
e8_08588,distance_specificity,turning,spline,8,neural,true-subset,broad,0.525,0.01,0.55,0.8,0.55,72,0.1,1.0,0.1822556229209109,26.98949757103669,0.15260237397851312,0.16906275915583335,-0.016460385177320236,-0.10786454200009961,0,1,0,0
e8_08588,distance_specificity,turning,spline,8,spline,true-full,medium,0.525,0.01,0.55,0.8,0.55,72,0.1,1.0,0.5838523701641275,26.98949757103669,0.030158052034078304,0.17423805920281452,-0.1440800071687362,-4.777497134295253,0,1,1,0
e8_08588,distance_specificity,turning,spline,8,neural,true-full,medium,0.525,0.01,0.55,0.8,0.55,72,0.1,1.0,0.5838523701641275,26.98949757103669,0.15260237397851312,0.24663475563582896,-0.09403238165731584,-0.6161921286398591,0,1,0,0
e8_08588,distance_specificity,turning,spline,8,spline,biased-specific,narrow-biased,0.525,0.01,0.55,0.8,0.55,72,0.1,0.0,2.2260705585104423,26.98949757103669,0.030158052034078304,0.028815850396237293,0.0013422016378410104,0.04450558133941594,1,0,0,0
e8_08588,distance_specificity,turning,spline,8,neural,biased-specific,narrow-biased,0.525,0.01,0.55,0.8,0.55,72,0.1,0.0,2.2260705585104423,26.98949757103669,0.15260237397851312,0.07132580212842442,0.0812765718500887,0.5326035875531837,1,0,0,0
e8_08589,distance_specificity,turning,spline,9,spline,true-subset,broad,0.525,0.01,0.55,0.8,0.55,72,0.1,1.0,0.1891311463901913,26.98949757103669,0.03709374973035816,0.2537293662697822,-0.21663561653942404,-5.840218853963037,0,1,1,0
e8_08589,distance_specificity,turning,spline,9,neural,true-subset,broad,0.525,0.01,0.55,0.8,0.55,72,0.1,1.0,0.1891311463901913,26.98949757103669,0.12760411324332807,0.14237776511811642,-0.014773651874788352,-0.11577723867424633,0,1,0,0
e8_08589,distance_specificity,turning,spline,9,spline,true-full,medium,0.525,0.01,0.55,0.8,0.55,72,0.1,1.0,0.5956218121997647,26.98949757103669,0.03709374973035816,0.1493071998825944,-0.11221345015223623,-3.0251309443757535,0,1,1,0
e8_08589,distance_specificity,turning,spline,9,neural,true-full,medium,0.525,0.01,0.55,0.8,0.55,72,0.1,1.0,0.5956218121997647,26.98949757103669,0.12760411324332807,0.20044479579416816,-0.07284068255084009,-0.5708333430595636,0,1,0,0
e8_08589,distance_specificity,turning,spline,9,spline,biased-specific,narrow-biased,0.525,0.01,0.55,0.8,0.55,72,0.1,0.0,2.2350302601696566,26.98949757103669,0.03709374973035816,0.09153181764550077,-0.05443806791514261,-1.4675806115818364,0,1,1,0
e8_08589,distance_specificity,turning,spline,9,neural,biased-specific,narrow-biased,0.525,0.01,0.55,0.8,0.55,72,0.1,0.0,2.2350302601696566,26.98949757103669,0.12760411324332807,0.0477810701783431,0.07982304306498497,0.6255522728547985,1,0,0,0
e8_08590,distance_specificity,turning,spline,10,spline,true-subset,broad,0.525,0.01,0.55,0.8,0.55,72,0.1,1.0,0.18748829356317218,26.98949757103669,0.04099232693247172,0.22890289727314955,-0.18791057034067782,-4.584042536795492,0,1,1,0
e8_08590,distance_specificity,turning,spline,10,neural,true-subset,broad,0.525,0.01,0.55,0.8,0.55,72,0.1,1.0,0.18748829356317218,26.98949757103669,0.10607327523089109,0.11766617043431501,-0.011592895203423922,-0.10929138539551565,0,1,0,0
e8_08590,distance_specificity,turning,spline,10,spline,true-full,medium,0.525,0.01,0.55,0.8,0.55,72,0.1,1.0,0.5928873640851037,26.98949757103669,0.04099232693247172,0.20269196017630073,-0.16169963324382902,-3.9446317236443593,0,1,1,0
e8_08590,distance_specificity,turning,spline,10,neural,true-full,medium,0.525,0.01,0.55,0.8,0.55,72,0.1,1.0,0.5928873640851037,26.98949757103669,0.10607327523089109,0.24876996732733173,-0.14269669209644065,-1.3452652591883383,0,1,1,0
e8_08590,distance_specificity,turning,spline,10,spline,biased-specific,narrow-biased,0.525,0.01,0.55,0.8,0.55,72,0.1,0.0,2.150498731107644,26.98949757103669,0.04099232693247172,0.07900738601851992,-0.0380150590860482,-0.9273701185266187,0,1,0,0
e8_08590,distance_specificity,turning,spline,10,neural,biased-specific,narrow-biased,0.525,0.01,0.55,0.8,0.55,72,0.1,0.0,2.150498731107644,26.98949757103669,0.10607327523089109,0.06264787202677173,0.04342540320411936,0.40939061332456,1,0,0,0
e8_08591,distance_specificity,turning,spline,11,spline,true-subset,broad,0.525,0.01,0.55,0.8,0.55,72,0.1,1.0,0.18357219489933163,26.98949757103669,0.01867293540660841,0.372423213182304,-0.35375027777569557,-18.94454567922418,0,1,1,0
e8_08591,distance_specificity,turning,spline,11,neural,true-subset,broad,0.525,0.01,0.55,0.8,0.55,72,0.1,1.0,0.18357219489933163,26.98949757103669,0.1815468092148272,0.20063694068946492,-0.019090131474637728,-0.10515266865444094,0,1,0,0
e8_08591,distance_specificity,turning,spline,11,spline,true-full,medium,0.525,0.01,0.55,0.8,0.55,72,0.1,1.0,0.6130465436011447,26.98949757103669,0.01867293540660841,0.12289116591251466,-0.10421823050590626,-5.581245167753491,0,1,1,0
e8_08591,distance_specificity,turning,spline,11,neural,true-full,medium,0.525,0.01,0.55,0.8,0.55,72,0.1,1.0,0.6130465436011447,26.98949757103669,0.1815468092148272,0.1284322715813137,0.05311453763351348,0.2925666271042099,1,0,0,0
e8_08591,distance_specificity,turning,spline,11,spline,biased-specific,narrow-biased,0.525,0.01,0.55,0.8,0.55,72,0.1,0.0,2.213441929282964,26.98949757103669,0.01867293540660841,0.11576604253951016,-0.09709310713290176,-5.1996702724382695,0,1,1,0
e8_08591,distance_specificity,turning,spline,11,neural,biased-specific,narrow-biased,0.525,0.01,0.55,0.8,0.55,72,0.1,0.0,2.213441929282964,26.98949757103669,0.1815468092148272,0.06269189685791395,0.11885491235691324,0.6546791588954359,1,0,0,0
e8_08592,distance_specificity,turning,spline,12,spline,true-subset,broad,0.525,0.01,0.55,0.8,0.55,72,0.1,1.0,0.1887816251593879,26.98949757103669,0.1812651574427419,0.1140958171686236,0.0671693402741183,0.3705584747876093,1,0,0,0
e8_08592,distance_specificity,turning,spline,12,neural,true-subset,broad,0.525,0.01,0.55,0.8,0.55,72,0.1,1.0,0.1887816251593879,26.98949757103669,0.07741296098043225,0.077371534138225,4.142684220724557e-05,0.0005351409077055853,0,0,0,0
e8_08592,distance_specificity,turning,spline,12,spline,true-full,medium,0.525,0.01,0.55,0.8,0.55,72,0.1,1.0,0.6018050721745508,26.98949757103669,0.1812651574427419,0.19325848004650056,-0.011993322603758655,-0.06616452258646072,0,1,0,0
e8_08592,distance_specificity,turning,spline,12,neural,true-full,medium,0.525,0.01,0.55,0.8,0.55,72,0.1,1.0,0.6018050721745508,26.98949757103669,0.07741296098043225,0.20893003416199737,-0.13151707318156514,-1.698902503093879,0,1,1,0
e8_08592,distance_specificity,turning,spline,12,spline,biased-specific,narrow-biased,0.525,0.01,0.55,0.8,0.55,72,0.1,0.0,2.220270029419061,26.98949757103669,0.1812651574427419,0.6304187606898533,-0.44915360324711134,-2.477881627024709,0,1,1,0
e8_08592,distance_specificity,turning,spline,12,neural,biased-specific,narrow-biased,0.525,0.01,0.55,0.8,0.55,72,0.1,0.0,2.220270029419061,26.98949757103669,0.07741296098043225,0.076241721075729,0.0011712399047032473,0.015129764962734119,0,0,0,0
e8_08593,distance_specificity,turning,spline,13,spline,true-subset,broad,0.525,0.01,0.55,0.8,0.55,72,0.1,1.0,0.19851605439889264,26.98949757103669,0.029557186453859005,0.18665920228112887,-0.15710201582726985,-5.315188442327484,0,1,1,0
e8_08593,distance_specificity,turning,spline,13,neural,true-subset,broad,0.525,0.01,0.55,0.8,0.55,72,0.1,1.0,0.19851605439889264,26.98949757103669,0.09992971257478901,0.11037986620676307,-0.01045015363197406,-0.10457503942236396,0,1,0,0
e8_08593,distance_specificity,turning,spline,13,spline,true-full,medium,0.525,0.01,0.55,0.8,0.55,72,0.1,1.0,0.5844885943290502,26.98949757103669,0.029557186453859005,0.1830712522659789,-0.1535140658121199,-5.193798335703127,0,1,1,0
e8_08593,distance_specificity,turning,spline,13,neural,true-full,medium,0.525,0.01,0.55,0.8,0.55,72,0.1,1.0,0.5844885943290502,26.98949757103669,0.09992971257478901,0.21483667612965424,-0.11490696355486522,-1.1498778550860635,0,1,1,0
e8_08593,distance_specificity,turning,spline,13,spline,biased-specific,narrow-biased,0.525,0.01,0.55,0.8,0.55,72,0.1,0.0,2.2032444922410273,26.98949757103669,0.029557186453859005,0.20237742346902263,-0.17282023701516364,-5.846978611612748,0,1,1,0
e8_08593,distance_specificity,turning,spline,13,neural,biased-specific,narrow-biased,0.525,0.01,0.55,0.8,0.55,72,0.1,0.0,2.2032444922410273,26.98949757103669,0.09992971257478901,0.044089461990683,0.055840250584106015,0.5587952686475933,1,0,0,0
e8_08594,distance_specificity,turning,spline,14,spline,true-subset,broad,0.525,0.01,0.55,0.8,0.55,72,0.1,1.0,0.1898945655416306,26.98949757103669,0.02893388449035784,0.5145901923055339,-0.4856563078151761,-16.78503651927622,0,1,1,0
e8_08594,distance_specificity,turning,spline,14,neural,true-subset,broad,0.525,0.01,0.55,0.8,0.55,72,0.1,1.0,0.1898945655416306,26.98949757103669,0.22672018670961055,0.24993567775945558,-0.023215491049845022,-0.10239710626023814,0,1,0,0
e8_08594,distance_specificity,turning,spline,14,spline,true-full,medium,0.525,0.01,0.55,0.8,0.55,72,0.1,1.0,0.5944101266337039,26.98949757103669,0.02893388449035784,0.19662405356386284,-0.167690169073505,-5.795632768541238,0,1,1,0
e8_08594,distance_specificity,turning,spline,14,neural,true-full,medium,0.525,0.01,0.55,0.8,0.55,72,0.1,1.0,0.5944101266337039,26.98949757103669,0.22672018670961055,0.20285506904513306,0.023865117664477492,0.1052624294767567,1,0,0,0
e8_08594,distance_specificity,turning,spline,14,spline,biased-specific,narrow-biased,0.525,0.01,0.55,0.8,0.55,72,0.1,0.0,2.237375236146974,26.98949757103669,0.02893388449035784,0.08684973111223591,-0.05791584662187807,-2.001661637972544,0,1,1,0
e8_08594,distance_specificity,turning,spline,14,neural,biased-specific,narrow-biased,0.525,0.01,0.55,0.8,0.55,72,0.1,0.0,2.237375236146974,26.98949757103669,0.22672018670961055,0.06586628243041953,0.16085390427919102,0.709482056334124,1,0,0,0
e8_08595,distance_specificity,turning,spline,15,spline,true-subset,broad,0.525,0.01,0.55,0.8,0.55,72,0.1,1.0,0.19386209948617755,26.98949757103669,0.0016958134251644336,0.2937703458319552,-0.29207453240679077,-172.2327044193968,0,1,1,0
e8_08595,distance_specificity,turning,spline,15,neural,true-subset,broad,0.525,0.01,0.55,0.8,0.55,72,0.1,1.0,0.19386209948617755,26.98949757103669,0.14343634670509792,0.15952624083663597,-0.01608989413153805,-0.11217445578573283,0,1,0,0
e8_08595,distance_specificity,turning,spline,15,spline,true-full,medium,0.525,0.01,0.55,0.8,0.55,72,0.1,1.0,0.6047674084486093,26.98949757103669,0.0016958134251644336,0.19373824858308047,-0.19204243515791605,-113.24502584315533,0,1,1,0
e8_08595,distance_specificity,turning,spline,15,neural,true-full,medium,0.525,0.01,0.55,0.8,0.55,72,0.1,1.0,0.6047674084486093,26.98949757103669,0.14343634670509792,0.25537778637343744,-0.11194143966833953,-0.7804258978966381,0,1,0,0
e8_08595,distance_specificity,turning,spline,15,spline,biased-specific,narrow-biased,0.525,0.01,0.55,0.8,0.55,72,0.1,0.0,2.221100714109329,26.98949757103669,0.0016958134251644336,0.041651182172469665,-0.03995536874730523,-23.561181999388275,0,1,1,0
e8_08595,distance_specificity,turning,spline,15,neural,biased-specific,narrow-biased,0.525,0.01,0.55,0.8,0.55,72,0.1,0.0,2.221100714109329,26.98949757103669,0.14343634670509792,0.06882292062900985,0.07461342607608806,0.5201849307378951,1,0,0,0
e8_08596,distance_specificity,turning,spline,16,spline,true-subset,broad,0.525,0.01,0.55,0.8,0.55,72,0.1,1.0,0.1791586949735839,26.98949757103669,0.03855289491647882,0.2922180007325536,-0.25366510581607477,-6.579664286316659,0,1,1,0
e8_08596,distance_specificity,turning,spline,16,neural,true-subset,broad,0.525,0.01,0.55,0.8,0.55,72,0.1,1.0,0.1791586949735839,26.98949757103669,0.1423807720249839,0.15569999348697075,-0.013319221461986858,-0.09354648996881196,0,1,0,0
e8_08596,distance_specificity,turning,spline,16,spline,true-full,medium,0.525,0.01,0.55,0.8,0.55,72,0.1,1.0,0.6068832306350402,26.98949757103669,0.03855289491647882,0.19125700427721262,-0.1527041093607338,-3.9608986482481465,0,1,1,0
e8_08596,distance_specificity,turning,spline,16,neural,true-full,medium,0.525,0.01,0.55,0.8,0.55,72,0.1,1.0,0.6068832306350402,26.98949757103669,0.1423807720249839,0.30816363107971534,-0.16578285905473145,-1.1643626923559673,0,1,1,0
e8_08596,distance_specificity,turning,spline,16,spline,biased-specific,narrow-biased,0.525,0.01,0.55,0.8,0.55,72,0.1,0.0,2.2000944423247373,26.98949757103669,0.03855289491647882,0.10734671658752752,-0.0687938216710487,-1.7844009333173025,0,1,1,0
e8_08596,distance_specificity,turning,spline,16,neural,biased-specific,narrow-biased,0.525,0.01,0.55,0.8,0.55,72,0.1,0.0,2.2000944423247373,26.98949757103669,0.1423807720249839,0.11844320791091406,0.02393756411406983,0.16812357296299427,1,0,0,0
e8_08597,distance_specificity,turning,spline,17,spline,true-subset,broad,0.525,0.01,0.55,0.8,0.55,72,0.1,1.0,0.1963258725872878,26.98949757103669,0.06443563222156999,0.09035928228889081,-0.025923650067320822,-0.4023185491247933,0,1,0,0
e8_08597,distance_specificity,turning,spline,17,neural,true-subset,broad,0.525,0.01,0.55,0.8,0.55,72,0.1,1.0,0.1963258725872878,26.98949757103669,0.0769995698878171,0.0772325756696929,-0.00023300578187579468,-0.0030260660184890324,0,0,0,0
e8_08597,distance_specificity,turning,spline,17,spline,true-full,medium,0.525,0.01,0.55,0.8,0.55,72,0.1,1.0,0.6083483113978312,26.98949757103669,0.06443563222156999,0.2105444796517566,-0.1461088474301866,-2.2675163165587175,0,1,1,0
e8_08597,distance_specificity,turning,spline,17,neural,true-full,medium,0.525,0.01,0.55,0.8,0.55,72,0.1,1.0,0.6083483113978312,26.98949757103669,0.0769995698878171,0.22257377184503294,-0.14557420195721582,-1.890584611957016,0,1,1,0
e8_08597,distance_specificity,turning,spline,17,spline,biased-specific,narrow-biased,0.525,0.01,0.55,0.8,0.55,72,0.1,0.0,2.1870443710783163,26.98949757103669,0.06443563222156999,0.6209296996835298,-0.5564940674619598,-8.636433728909267,0,1,1,0
e8_08597,distance_specificity,turning,spline,17,neural,biased-specific,narrow-biased,0.525,0.01,0.55,0.8,0.55,72,0.1,0.0,2.1870443710783163,26.98949757103669,0.0769995698878171,0.07484078011443873,0.0021587897733783695,0.028036387430781403,1,0,0,0
e8_08598,distance_specificity,turning,spline,18,spline,true-subset,broad,0.525,0.01,0.55,0.8,0.55,72,0.1,1.0,0.18484546462536727,26.98949757103669,0.16158480179581952,0.25970132308942384,-0.09811652129360432,-0.607213798594657,0,1,0,0
e8_08598,distance_specificity,turning,spline,18,neural,true-subset,broad,0.525,0.01,0.55,0.8,0.55,72,0.1,1.0,0.18484546462536727,26.98949757103669,0.13627911346601657,0.1541914629006421,-0.017912349434625524,-0.1314386994386507,0,1,0,0
e8_08598,distance_specificity,turning,spline,18,spline,true-full,medium,0.525,0.01,0.55,0.8,0.55,72,0.1,1.0,0.6226038404993679,26.98949757103669,0.16158480179581952,0.12887149010285412,0.0327133116929654,0.20245289983585418,1,0,0,0
e8_08598,distance_specificity,turning,spline,18,neural,true-full,medium,0.525,0.01,0.55,0.8,0.55,72,0.1,1.0,0.6226038404993679,26.98949757103669,0.13627911346601657,0.21583184797357477,-0.0795527345075582,-0.5837485472591952,0,1,0,0
e8_08598,distance_specificity,turning,spline,18,spline,biased-specific,narrow-biased,0.525,0.01,0.55,0.8,0.55,72,0.1,0.0,2.1766815482998956,26.98949757103669,0.16158480179581952,0.3201649523713376,-0.15858015057551805,-0.9814051124430738,0,1,0,0
e8_08598,distance_specificity,turning,spline,18,neural,biased-specific,narrow-biased,0.525,0.01,0.55,0.8,0.55,72,0.1,0.0,2.1766815482998956,26.98949757103669,0.13627911346601657,0.05762248131722197,0.07865663214879459,0.5771730542436271,1,0,0,0
e8_08599,distance_specificity,turning,spline,19,spline,true-subset,broad,0.525,0.01,0.55,0.8,0.55,72,0.1,1.0,0.18408131607852696,26.98949757103669,0.061753794671632105,0.43060711279329,-0.3688533181216579,-5.972966035253188,0,1,1,0
e8_08599,distance_specificity,turning,spline,19,neural,true-subset,broad,0.525,0.01,0.55,0.8,0.55,72,0.1,1.0,0.18408131607852696,26.98949757103669,0.20219958176924047,0.22162051871110294,-0.019420936941862477,-0.09604835367081298,0,1,0,0
e8_08599,distance_specificity,turning,spline,19,spline,true-full,medium,0.525,0.01,0.55,0.8,0.55,72,0.1,1.0,0.5996985763565417,26.98949757103669,0.061753794671632105,0.2951348454982234,-0.23338105082659127,-3.779217974661559,0,1,1,0
e8_08599,distance_specificity,turning,spline,19,neural,true-full,medium,0.525,0.01,0.55,0.8,0.55,72,0.1,1.0,0.5996985763565417,26.98949757103669,0.20219958176924047,0.3958791723156443,-0.19367959054640382,-0.9578634577367224,0,1,0,0
e8_08599,distance_specificity,turning,spline,19,spline,biased-specific,narrow-biased,0.525,0.01,0.55,0.8,0.55,72,0.1,0.0,2.2048429145043373,26.98949757103669,0.061753794671632105,0.11675142525318287,-0.054997630581550765,-0.8905951589532858,0,1,0,0
e8_08599,distance_specificity,turning,spline,19,neural,biased-specific,narrow-biased,0.525,0.01,0.55,0.8,0.55,72,0.1,0.0,2.2048429145043373,26.98949757103669,0.20219958176924047,0.13916191492203117,0.0630376668472093,0.31175963024073317,1,0,0,0
e8_08600,distance_specificity,turning,basis,0,spline,true-subset,broad,0.525,0.01,0.55,0.8,0.55,72,0.1,1.0,0.18489347154909333,26.98949757103669,0.03224910255432689,0.1809224372576137,-0.1486733347032868,-4.610154172595391,0,1,1,0
e8_08600,distance_specificity,turning,basis,0,neural,true-subset,broad,0.525,0.01,0.55,0.8,0.55,72,0.1,1.0,0.18489347154909333,26.98949757103669,0.10589052834164618,0.1158719044101335,-0.009981376068487313,-0.09426127364558338,0,1,0,0
e8_08600,distance_specificity,turning,basis,0,spline,true-full,medium,0.525,0.01,0.55,0.8,0.55,72,0.1,1.0,0.6161371099229866,26.98949757103669,0.03224910255432689,0.22446088441439702,-0.19221178186007012,-5.960221111154018,0,1,1,0
e8_08600,distance_specificity,turning,basis,0,neural,true-full,medium,0.525,0.01,0.55,0.8,0.55,72,0.1,1.0,0.6161371099229866,26.98949757103669,0.10589052834164618,0.28504695780144085,-0.17915642945979465,-1.6919023095414416,0,1,1,0
e8_08600,distance_specificity,turning,basis,0,spline,biased-specific,narrow-biased,0.525,0.01,0.55,0.8,0.55,72,0.1,0.0,2.240368691760764,26.98949757103669,0.03224910255432689,0.181990283201471,-0.14974118064714412,-4.643266596175502,0,1,1,0
e8_08600,distance_specificity,turning,basis,0,neural,biased-specific,narrow-biased,0.525,0.01,0.55,0.8,0.55,72,0.1,0.0,2.240368691760764,26.98949757103669,0.10589052834164618,0.06202386441698713,0.04386666392465905,0.41426428417778066,1,0,0,0
e8_08601,distance_specificity,turning,basis,1,spline,true-subset,broad,0.525,0.01,0.55,0.8,0.55,72,0.1,1.0,0.17986794824207764,26.98949757103669,0.22100218871502095,0.07231381717169935,0.1486883715433216,0.672791398165984,1,0,0,0
e8_08601,distance_specificity,turning,basis,1,neural,true-subset,broad,0.525,0.01,0.55,0.8,0.55,72,0.1,1.0,0.17986794824207764,26.98949757103669,0.08935891454628704,0.08618860976794236,0.003170304778344679,0.03547832686242504,1,0,0,0
e8_08601,distance_specificity,turning,basis,1,spline,true-full,medium,0.525,0.01,0.55,0.8,0.55,72,0.1,1.0,0.6046101751071968,26.98949757103669,0.22100218871502095,0.08506905895525688,0.13593312975976407,0.6150759435918882,1,0,0,0
e8_08601,distance_specificity,turning,basis,1,neural,true-full,medium,0.525,0.01,0.55,0.8,0.55,72,0.1,1.0,0.6046101751071968,26.98949757103669,0.08935891454628704,0.1520008943233379,-0.06264197977705087,-0.7010154509498091,0,1,0,0
e8_08601,distance_specificity,turning,basis,1,spline,biased-specific,narrow-biased,0.525,0.01,0.55,0.8,0.55,72,0.1,0.0,2.2525492702408427,26.98949757103669,0.22100218871502095,0.5374303172669312,-0.31642812855191027,-1.431787306685635,0,1,1,0
e8_08601,distance_specificity,turning,basis,1,neural,biased-specific,narrow-biased,0.525,0.01,0.55,0.8,0.55,72,0.1,0.0,2.2525492702408427,26.98949757103669,0.08935891454628704,0.08744749010647289,0.0019114244398141522,0.02139041694406497,1,0,0,0
e8_08602,distance_specificity,turning,basis,2,spline,true-subset,broad,0.525,0.01,0.55,0.8,0.55,72,0.1,1.0,0.1841936132160613,26.98949757103669,0.0323980365372261,0.46838955909404056,-0.43599152255681445,-13.457343998481203,0,1,1,0
e8_08602,distance_specificity,turning,basis,2,neural,true-subset,broad,0.525,0.01,0.55,0.8,0.55,72,0.1,1.0,0.1841936132160613,26.98949757103669,0.2127686388937207,0.23484123066412904,-0.02207259177040835,-0.10373987390798581,0,1,0,0
e8_08602,distance_specificity,turning,basis,2,spline,true-full,medium,0.525,0.01,0.55,0.8,0.55,72,0.1,1.0,0.6137736036404866,26.98949757103669,0.0323980365372261,0.2916917373903186,-0.2592937008530925,-8.003377011911137,0,1,1,0
e8_08602,distance_specificity,turning,basis,2,neural,true-full,medium,0.525,0.01,0.55,0.8,0.55,72,0.1,1.0,0.6137736036404866,26.98949757103669,0.2127686388937207,0.4757546901800856,-0.2629860512863649,-1.2360188637467766,0,1,1,0
e8_08602,distance_specificity,turning,basis,2,spline,biased-specific,narrow-biased,0.525,0.01,0.55,0.8,0.55,72,0.1,0.0,2.179727831350941,26.98949757103669,0.0323980365372261,0.2071233383086992,-0.1747253017714731,-5.3930830521383495,0,1,1,0
e8_08602,distance_specificity,turning,basis,2,neural,biased-specific,narrow-biased,0.525,0.01,0.55,0.8,0.55,72,0.1,0.0,2.179727831350941,26.98949757103669,0.2127686388937207,0.19863622662706926,0.014132412266651434,0.06642150055634216,1,0,0,0
e8_08603,distance_specificity,turning,basis,3,spline,true-subset,broad,0.525,0.01,0.55,0.8,0.55,72,0.1,1.0,0.19051456525895638,26.98949757103669,0.0008463624852908843,0.27939522722672777,-0.27854886474143686,-329.1129623328036,0,1,1,0
e8_08603,distance_specificity,turning,basis,3,neural,true-subset,broad,0.525,0.01,0.55,0.8,0.55,72,0.1,1.0,0.19051456525895638,26.98949757103669,0.1378093212504928,0.15087567580015368,-0.013066354549660875,-0.09481473699380948,0,1,0,0
e8_08603,distance_specificity,turning,basis,3,spline,true-full,medium,0.525,0.01,0.55,0.8,0.55,72,0.1,1.0,0.6141096049800516,26.98949757103669,0.0008463624852908843,0.1507943638026545,-0.14994800131736363,-177.1675894470067,0,1,1,0
e8_08603,distance_specificity,turning,basis,3,neural,true-full,medium,0.525,0.01,0.55,0.8,0.55,72,0.1,1.0,0.6141096049800516,26.98949757103669,0.1378093212504928,0.19036064623675159,-0.05255132498625878,-0.38133360290438884,0,1,0,0
e8_08603,distance_specificity,turning,basis,3,spline,biased-specific,narrow-biased,0.525,0.01,0.55,0.8,0.55,72,0.1,0.0,2.2000495504171407,26.98949757103669,0.0008463624852908843,0.03378960680842133,-0.03294324432313044,-38.923327647028515,0,1,1,0
e8_08603,distance_specificity,turning,basis,3,neural,biased-specific,narrow-biased,0.525,0.01,0.55,0.8,0.55,72,0.1,0.0,2.2000495504171407,26.98949757103669,0.1378093212504928,0.05035165597314989,0.08745766527734292,0.6346280823658739,1,0,0,0
e8_08604,distance_specificity,turning,basis,4,spline,true-subset,broad,0.525,0.01,0.55,0.8,0.55,72,0.1,1.0,0.17815782225592877,26.98949757103669,0.07669314192633439,0.36427440672712796,-0.2875812648007936,-3.7497650712631168,0,1,1,0
e8_08604,distance_specificity,turning,basis,4,neural,true-subset,broad,0.525,0.01,0.55,0.8,0.55,72,0.1,1.0,0.17815782225592877,26.98949757103669,0.16727165053358098,0.18784666981284584,-0.02057501927926486,-0.1230036244254927,0,1,0,0
e8_08604,distance_specificity,turning,basis,4,spline,true-full,medium,0.525,0.01,0.55,0.8,0.55,72,0.1,1.0,0.6102400255773487,26.98949757103669,0.07669314192633439,0.27355310698682633,-0.19685996506049194,-2.5668522649597625,0,1,1,0
e8_08604,distance_specificity,turning,basis,4,neural,true-full,medium,0.525,0.01,0.55,0.8,0.55,72,0.1,1.0,0.6102400255773487,26.98949757103669,0.16727165053358098,0.3251021137814496,-0.15783046324786862,-0.9435577561673132,0,1,0,0
