latent_task_id,study,primitive,generator,replicate,engine,action,knowledge_tier,sample_count,heterogeneity_cv,exposure,effect_strength,support_fraction,noise_ratio,absolute_horizon,ood_distance,coverage,sharpness,ess,baseline_rmse,prior_rmse,utility,normalized_utility,beneficial,harmful,catastrophic_harm,solver_failure
e8s_00046,A2_fixed_absolute_horizon,direction,ode,6,neural,true-full,medium,72,0.1,0.55,0.55,0.35,0.001,0.21,0.6,1.0,0.059112063955917414,203.55522065047197,0.17644720839986971,0.14852678391398752,0.027920424485882195,0.1582367028590678,1,0,0,0
e8s_00047,A2_fixed_absolute_horizon,direction,ode,7,spline,true-full,medium,72,0.1,0.55,0.55,0.35,0.001,0.21,0.6,1.0,0.06097323460979359,203.55522065047197,0.0018130909694454823,0.001954729920624947,-0.00014163895117946476,-0.07812015699509207,0,1,0,0
e8s_00047,A2_fixed_absolute_horizon,direction,ode,7,neural,true-full,medium,72,0.1,0.55,0.55,0.35,0.001,0.21,0.6,1.0,0.06097323460979359,203.55522065047197,0.1516723985075668,0.12739872449295514,0.024273674014611668,0.16004015399941524,1,0,0,0
e8s_00048,A2_fixed_absolute_horizon,direction,ode,8,spline,true-full,medium,72,0.1,0.55,0.55,0.35,0.001,0.21,0.6,1.0,0.05701892858885604,203.55522065047197,0.002332138129009774,0.002524246289065882,-0.00019210816005610799,-0.08237426319927162,0,1,0,0
e8s_00048,A2_fixed_absolute_horizon,direction,ode,8,neural,true-full,medium,72,0.1,0.55,0.55,0.35,0.001,0.21,0.6,1.0,0.05701892858885604,203.55522065047197,0.13326622832519103,0.11181051956222962,0.021455708762961406,0.1609988444379624,1,0,0,0
e8s_00049,A2_fixed_absolute_horizon,direction,ode,9,spline,true-full,medium,72,0.1,0.55,0.55,0.35,0.001,0.21,0.6,1.0,0.062610563270308,203.55522065047197,0.003475504346020864,0.0036792483670861752,-0.00020374402106531145,-0.05862286470698269,0,1,0,0
e8s_00049,A2_fixed_absolute_horizon,direction,ode,9,neural,true-full,medium,72,0.1,0.55,0.55,0.35,0.001,0.21,0.6,1.0,0.062610563270308,203.55522065047197,0.19198799379392276,0.16137295782110725,0.030615035972815507,0.15946328396804468,1,0,0,0
e8s_00050,A2_fixed_absolute_horizon,direction,ode,10,spline,true-full,medium,72,0.1,0.55,0.55,0.35,0.001,0.21,0.6,1.0,0.056817418058271486,203.55522065047197,0.00054832655171663,0.0005542946119899918,-5.96806027336179e-06,-0.010884135110141496,0,0,0,0
e8s_00050,A2_fixed_absolute_horizon,direction,ode,10,neural,true-full,medium,72,0.1,0.55,0.55,0.35,0.001,0.21,0.6,1.0,0.056817418058271486,203.55522065047197,0.13089225860474207,0.10990940611950824,0.020982852485233836,0.16030629090598986,1,0,0,0
e8s_00051,A2_fixed_absolute_horizon,direction,ode,11,spline,true-full,medium,72,0.1,0.55,0.55,0.35,0.001,0.21,0.6,1.0,0.05690988518664626,203.55522065047197,0.0011657828496474225,0.0011954679659760192,-2.968511632859671e-05,-0.02546367562155733,0,1,0,0
e8s_00051,A2_fixed_absolute_horizon,direction,ode,11,neural,true-full,medium,72,0.1,0.55,0.55,0.35,0.001,0.21,0.6,1.0,0.05690988518664626,203.55522065047197,0.17225924295287565,0.14470741380921107,0.02755182914366458,0.1599439813583869,1,0,0,0
e8s_00052,A2_fixed_absolute_horizon,direction,ode,12,spline,true-full,medium,72,0.1,0.55,0.55,0.35,0.001,0.21,0.6,1.0,0.056258673841661416,203.55522065047197,0.0005683850068921685,0.0004948712603403795,7.351374655178902e-05,0.1293379411145089,1,0,0,0
e8s_00052,A2_fixed_absolute_horizon,direction,ode,12,neural,true-full,medium,72,0.1,0.55,0.55,0.35,0.001,0.21,0.6,1.0,0.056258673841661416,203.55522065047197,0.14014107122369604,0.11762290772288952,0.022518163500806515,0.16068211341743321,1,0,0,0
e8s_00053,A2_fixed_absolute_horizon,direction,ode,13,spline,true-full,medium,72,0.1,0.55,0.55,0.35,0.001,0.21,0.6,1.0,0.05964286154197999,203.55522065047197,0.0035401928617155693,0.0038394974519249782,-0.0002993045902094089,-0.08454471321214026,0,1,0,0
e8s_00053,A2_fixed_absolute_horizon,direction,ode,13,neural,true-full,medium,72,0.1,0.55,0.55,0.35,0.001,0.21,0.6,1.0,0.05964286154197999,203.55522065047197,0.14470095800602498,0.12154458680811503,0.023156371197909947,0.16002914919848543,1,0,0,0
e8s_00054,A2_fixed_absolute_horizon,direction,ode,14,spline,true-full,medium,72,0.1,0.55,0.55,0.35,0.001,0.21,0.6,1.0,0.05689386366894555,203.55522065047197,0.0010313614943798304,0.0008806434703450517,0.00015071802403477871,0.14613501168705859,1,0,0,0
e8s_00054,A2_fixed_absolute_horizon,direction,ode,14,neural,true-full,medium,72,0.1,0.55,0.55,0.35,0.001,0.21,0.6,1.0,0.05689386366894555,203.55522065047197,0.13747727319033756,0.11556122253369992,0.02191605065663764,0.15941580850454332,1,0,0,0
e8s_00055,A2_fixed_absolute_horizon,direction,ode,15,spline,true-full,medium,72,0.1,0.55,0.55,0.35,0.001,0.21,0.6,1.0,0.060828606445656117,203.55522065047197,0.003996192035441994,0.004351092523390665,-0.00035490048794867106,-0.08880966800420985,0,1,0,0
e8s_00055,A2_fixed_absolute_horizon,direction,ode,15,neural,true-full,medium,72,0.1,0.55,0.55,0.35,0.001,0.21,0.6,1.0,0.060828606445656117,203.55522065047197,0.14696961309667603,0.12339155638947434,0.023578056707201686,0.16042810626229337,1,0,0,0
e8s_00056,A2_fixed_absolute_horizon,direction,ode,16,spline,true-full,medium,72,0.1,0.55,0.55,0.35,0.001,0.21,0.6,1.0,0.06251460559469071,203.55522065047197,0.003821461105714111,0.00422301250144663,-0.0004015513957325188,-0.10507797531475371,0,1,0,0
e8s_00056,A2_fixed_absolute_horizon,direction,ode,16,neural,true-full,medium,72,0.1,0.55,0.55,0.35,0.001,0.21,0.6,1.0,0.06251460559469071,203.55522065047197,0.24386734785678563,0.2049849385588393,0.03888240929794631,0.15944081747582103,1,0,0,0
e8s_00057,A2_fixed_absolute_horizon,direction,ode,17,spline,true-full,medium,72,0.1,0.55,0.55,0.35,0.001,0.21,0.6,1.0,0.06441498795841655,203.55522065047197,0.0014528481635684037,0.0016400784561960962,-0.0001872302926276925,-0.12887120438506666,0,1,0,0
e8s_00057,A2_fixed_absolute_horizon,direction,ode,17,neural,true-full,medium,72,0.1,0.55,0.55,0.35,0.001,0.21,0.6,1.0,0.06441498795841655,203.55522065047197,0.1988446562141623,0.16705319937327584,0.03179145684088647,0.15988087105869223,1,0,0,0
e8s_00058,A2_fixed_absolute_horizon,direction,ode,18,spline,true-full,medium,72,0.1,0.55,0.55,0.35,0.001,0.21,0.6,1.0,0.06173537231832064,203.55522065047197,0.001049698448905437,0.0010847319956752417,-3.503354676980463e-05,-0.03337486761682417,0,1,0,0
e8s_00058,A2_fixed_absolute_horizon,direction,ode,18,neural,true-full,medium,72,0.1,0.55,0.55,0.35,0.001,0.21,0.6,1.0,0.06173537231832064,203.55522065047197,0.16811195492290193,0.1411333342223257,0.026978620700576217,0.16048008431612684,1,0,0,0
e8s_00059,A2_fixed_absolute_horizon,direction,ode,19,spline,true-full,medium,72,0.1,0.55,0.55,0.35,0.001,0.21,0.6,1.0,0.06291585984594134,203.55522065047197,0.0011636060561602349,0.001366829906242217,-0.00020322385008198223,-0.1746500450097324,0,1,0,0
e8s_00059,A2_fixed_absolute_horizon,direction,ode,19,neural,true-full,medium,72,0.1,0.55,0.55,0.35,0.001,0.21,0.6,1.0,0.06291585984594134,203.55522065047197,0.16990554798560145,0.14273879375860743,0.027166754226994022,0.15989327334558995,1,0,0,0
e8s_00060,A2_fixed_absolute_horizon,curvature,spline,0,spline,true-full,medium,72,0.1,0.55,0.55,0.35,0.001,0.21,0.6,1.0,0.09421782630854438,145.74080437001103,0.002284303085376372,0.0023364774827554216,-5.217439737904969e-05,-0.022840400519991946,0,1,0,0
e8s_00060,A2_fixed_absolute_horizon,curvature,spline,0,neural,true-full,medium,72,0.1,0.55,0.55,0.35,0.001,0.21,0.6,1.0,0.09421782630854438,145.74080437001103,0.21424049344413626,0.18304703942374376,0.031193454020392503,0.14560017818725887,1,0,0,0
e8s_00061,A2_fixed_absolute_horizon,curvature,spline,1,spline,true-full,medium,72,0.1,0.55,0.55,0.35,0.001,0.21,0.6,1.0,0.100350464428368,145.74080437001103,0.000505774153240336,0.0007184906342753407,-0.00021271648103500474,-0.420576021277871,0,1,0,0
e8s_00061,A2_fixed_absolute_horizon,curvature,spline,1,neural,true-full,medium,72,0.1,0.55,0.55,0.35,0.001,0.21,0.6,1.0,0.100350464428368,145.74080437001103,0.15024172501494118,0.12820525319733264,0.02203647181760854,0.1466734478415837,1,0,0,0
e8s_00062,A2_fixed_absolute_horizon,curvature,spline,2,spline,true-full,medium,72,0.1,0.55,0.55,0.35,0.001,0.21,0.6,1.0,0.09768730587865002,145.74080437001103,0.0031055010654221305,0.003436209065147327,-0.0003307079997251967,-0.10649102761787126,0,1,0,0
e8s_00062,A2_fixed_absolute_horizon,curvature,spline,2,neural,true-full,medium,72,0.1,0.55,0.55,0.35,0.001,0.21,0.6,1.0,0.09768730587865002,145.74080437001103,0.2082039119978254,0.1774529060230835,0.030751005974741896,0.14769658110488854,1,0,0,0
e8s_00063,A2_fixed_absolute_horizon,curvature,spline,3,spline,true-full,medium,72,0.1,0.55,0.55,0.35,0.001,0.21,0.6,1.0,0.09582177177302471,145.74080437001103,0.0037245299361042435,0.004324700466111168,-0.0006001705300069243,-0.16113993988586015,0,1,0,0
e8s_00063,A2_fixed_absolute_horizon,curvature,spline,3,neural,true-full,medium,72,0.1,0.55,0.55,0.35,0.001,0.21,0.6,1.0,0.09582177177302471,145.74080437001103,0.1982266827535525,0.16917709702306957,0.02904958573048294,0.14654730295113275,1,0,0,0
e8s_00064,A2_fixed_absolute_horizon,curvature,spline,4,spline,true-full,medium,72,0.1,0.55,0.55,0.35,0.001,0.21,0.6,1.0,0.09618885921562223,145.74080437001103,0.0019443297086441463,0.0022890325058114213,-0.000344702797167275,-0.17728618538038446,0,1,0,0
e8s_00064,A2_fixed_absolute_horizon,curvature,spline,4,neural,true-full,medium,72,0.1,0.55,0.55,0.35,0.001,0.21,0.6,1.0,0.09618885921562223,145.74080437001103,0.20932093087102888,0.17872691678130842,0.030594014089720456,0.1461584083465149,1,0,0,0
e8s_00065,A2_fixed_absolute_horizon,curvature,spline,5,spline,true-full,medium,72,0.1,0.55,0.55,0.35,0.001,0.21,0.6,1.0,0.09452818879342349,145.74080437001103,0.0002996512288357322,0.00040986270204864067,-0.00011021147321290845,-0.36779916985865596,0,1,0,0
e8s_00065,A2_fixed_absolute_horizon,curvature,spline,5,neural,true-full,medium,72,0.1,0.55,0.55,0.35,0.001,0.21,0.6,1.0,0.09452818879342349,145.74080437001103,0.24251088894013317,0.2069172755807271,0.035593613359406084,0.14677119660467208,1,0,0,0
e8s_00066,A2_fixed_absolute_horizon,curvature,spline,6,spline,true-full,medium,72,0.1,0.55,0.55,0.35,0.001,0.21,0.6,1.0,0.09196693407411079,145.74080437001103,0.0005732714190374729,0.0006666895843010367,-9.341816526356385e-05,-0.16295625799802416,0,1,0,0
e8s_00066,A2_fixed_absolute_horizon,curvature,spline,6,neural,true-full,medium,72,0.1,0.55,0.55,0.35,0.001,0.21,0.6,1.0,0.09196693407411079,145.74080437001103,0.2027633266728653,0.17272323857773123,0.030040088095134088,0.14815345845849245,1,0,0,0
e8s_00067,A2_fixed_absolute_horizon,curvature,spline,7,spline,true-full,medium,72,0.1,0.55,0.55,0.35,0.001,0.21,0.6,1.0,0.09647672976637976,145.74080437001103,0.0008133926952991979,0.0005367598785364852,0.00027663281676271266,0.3400974933281841,1,0,0,0
e8s_00067,A2_fixed_absolute_horizon,curvature,spline,7,neural,true-full,medium,72,0.1,0.55,0.55,0.35,0.001,0.21,0.6,1.0,0.09647672976637976,145.74080437001103,0.21727496924617698,0.1851841776457845,0.03209079160039249,0.14769667997988747,1,0,0,0
e8s_00068,A2_fixed_absolute_horizon,curvature,spline,8,spline,true-full,medium,72,0.1,0.55,0.55,0.35,0.001,0.21,0.6,1.0,0.0987934837147366,145.74080437001103,0.001005230251707401,0.0012870776569335741,-0.00028184740522617315,-0.28038094232386107,0,1,0,0
e8s_00068,A2_fixed_absolute_horizon,curvature,spline,8,neural,true-full,medium,72,0.1,0.55,0.55,0.35,0.001,0.21,0.6,1.0,0.0987934837147366,145.74080437001103,0.1925876068252322,0.16437104347151335,0.02821656335371886,0.14651287182422174,1,0,0,0
e8s_00069,A2_fixed_absolute_horizon,curvature,spline,9,spline,true-full,medium,72,0.1,0.55,0.55,0.35,0.001,0.21,0.6,1.0,0.10512603935092768,145.74080437001103,0.004505213622159807,0.005107110881812842,-0.0006018972596530349,-0.13360015975546222,0,1,0,0
e8s_00069,A2_fixed_absolute_horizon,curvature,spline,9,neural,true-full,medium,72,0.1,0.55,0.55,0.35,0.001,0.21,0.6,1.0,0.10512603935092768,145.74080437001103,0.1836892708605157,0.15648893552090845,0.02720033533960725,0.14807797544289783,1,0,0,0
e8s_00070,A2_fixed_absolute_horizon,curvature,spline,10,spline,true-full,medium,72,0.1,0.55,0.55,0.35,0.001,0.21,0.6,1.0,0.09127605548322001,145.74080437001103,0.002397170727888509,0.00247809249908623,-8.092177119772099e-05,-0.033757199792356474,0,1,0,0
e8s_00070,A2_fixed_absolute_horizon,curvature,spline,10,neural,true-full,medium,72,0.1,0.55,0.55,0.35,0.001,0.21,0.6,1.0,0.09127605548322001,145.74080437001103,0.24608958617208854,0.20967260143497304,0.03641698473711549,0.14798263227461148,1,0,0,0
e8s_00071,A2_fixed_absolute_horizon,curvature,spline,11,spline,true-full,medium,72,0.1,0.55,0.55,0.35,0.001,0.21,0.6,1.0,0.09176121650088617,145.74080437001103,0.002606019758590771,0.0027463562633283888,-0.0001403365047376176,-0.053850898204051166,0,1,0,0
e8s_00071,A2_fixed_absolute_horizon,curvature,spline,11,neural,true-full,medium,72,0.1,0.55,0.55,0.35,0.001,0.21,0.6,1.0,0.09176121650088617,145.74080437001103,0.25338759153439055,0.21609948171669113,0.03728810981769942,0.14715838921669755,1,0,0,0
e8s_00072,A2_fixed_absolute_horizon,curvature,spline,12,spline,true-full,medium,72,0.1,0.55,0.55,0.35,0.001,0.21,0.6,1.0,0.09913808002832863,145.74080437001103,0.0012965014494458835,0.001266767953036889,2.9733496408994526e-05,0.022933639157675014,1,0,0,0
e8s_00072,A2_fixed_absolute_horizon,curvature,spline,12,neural,true-full,medium,72,0.1,0.55,0.55,0.35,0.001,0.21,0.6,1.0,0.09913808002832863,145.74080437001103,0.20665887286447782,0.17620601982653808,0.030452853037939737,0.14735807185936808,1,0,0,0
e8s_00073,A2_fixed_absolute_horizon,curvature,spline,13,spline,true-full,medium,72,0.1,0.55,0.55,0.35,0.001,0.21,0.6,1.0,0.0977975383059886,145.74080437001103,0.00500843777970182,0.0054106364885592294,-0.0004021987088574097,-0.08030422390140082,0,1,0,0
e8s_00073,A2_fixed_absolute_horizon,curvature,spline,13,neural,true-full,medium,72,0.1,0.55,0.55,0.35,0.001,0.21,0.6,1.0,0.0977975383059886,145.74080437001103,0.15842886621829916,0.13524359464515173,0.023185271573147426,0.1463449946122851,1,0,0,0
e8s_00074,A2_fixed_absolute_horizon,curvature,spline,14,spline,true-full,medium,72,0.1,0.55,0.55,0.35,0.001,0.21,0.6,1.0,0.1013416085102603,145.74080437001103,0.0009518374522349288,0.0007832778494810516,0.00016855960275387728,0.17708864298005586,1,0,0,0
e8s_00074,A2_fixed_absolute_horizon,curvature,spline,14,neural,true-full,medium,72,0.1,0.55,0.55,0.35,0.001,0.21,0.6,1.0,0.1013416085102603,145.74080437001103,0.17744052313319855,0.15117135626758343,0.026269166865615118,0.14804491331383052,1,0,0,0
e8s_00075,A2_fixed_absolute_horizon,curvature,spline,15,spline,true-full,medium,72,0.1,0.55,0.55,0.35,0.001,0.21,0.6,1.0,0.09540462528167677,145.74080437001103,0.0007062329813653718,0.0007634071062453195,-5.717412487994775e-05,-0.08095646392697786,0,1,0,0
e8s_00075,A2_fixed_absolute_horizon,curvature,spline,15,neural,true-full,medium,72,0.1,0.55,0.55,0.35,0.001,0.21,0.6,1.0,0.09540462528167677,145.74080437001103,0.18000772007967833,0.15345154754721013,0.026556172532468197,0.14752796447126498,1,0,0,0
e8s_00076,A2_fixed_absolute_horizon,curvature,spline,16,spline,true-full,medium,72,0.1,0.55,0.55,0.35,0.001,0.21,0.6,1.0,0.09746624422298006,145.74080437001103,0.0055643348905216276,0.005879497818063259,-0.0003151629275416311,-0.05663982016583588,0,1,0,0
e8s_00076,A2_fixed_absolute_horizon,curvature,spline,16,neural,true-full,medium,72,0.1,0.55,0.55,0.35,0.001,0.21,0.6,1.0,0.09746624422298006,145.74080437001103,0.24917971214135087,0.2124241704698485,0.036755541671502384,0.1475061567237555,1,0,0,0
e8s_00077,A2_fixed_absolute_horizon,curvature,spline,17,spline,true-full,medium,72,0.1,0.55,0.55,0.35,0.001,0.21,0.6,1.0,0.09929268273013465,145.74080437001103,0.0029059919113147794,0.0031741298785050863,-0.0002681379671903069,-0.09227072041951805,0,1,0,0
e8s_00077,A2_fixed_absolute_horizon,curvature,spline,17,neural,true-full,medium,72,0.1,0.55,0.55,0.35,0.001,0.21,0.6,1.0,0.09929268273013465,145.74080437001103,0.24286659799150243,0.20682233612606093,0.03604426186544149,0.14841177075615244,1,0,0,0
e8s_00078,A2_fixed_absolute_horizon,curvature,spline,18,spline,true-full,medium,72,0.1,0.55,0.55,0.35,0.001,0.21,0.6,1.0,0.10284601396407769,145.74080437001103,0.0030355899992007803,0.0034165350771829745,-0.0003809450779821942,-0.1254929282552949,0,1,0,0
e8s_00078,A2_fixed_absolute_horizon,curvature,spline,18,neural,true-full,medium,72,0.1,0.55,0.55,0.35,0.001,0.21,0.6,1.0,0.10284601396407769,145.74080437001103,0.23677423881074594,0.20157715029255577,0.03519708851819017,0.14865252527038325,1,0,0,0
e8s_00079,A2_fixed_absolute_horizon,curvature,spline,19,spline,true-full,medium,72,0.1,0.55,0.55,0.35,0.001,0.21,0.6,1.0,0.09684574471546764,145.74080437001103,0.00035891852220138,0.00021909855675456656,0.00013981996544681346,0.3895590692540633,1,0,0,0
e8s_00079,A2_fixed_absolute_horizon,curvature,spline,19,neural,true-full,medium,72,0.1,0.55,0.55,0.35,0.001,0.21,0.6,1.0,0.09684574471546764,145.74080437001103,0.16240890569996835,0.13853766898282935,0.023871236717139005,0.1469823136499568,1,0,0,0
e8s_00080,A2_fixed_absolute_horizon,curvature,basis,0,spline,true-full,medium,72,0.1,0.55,0.55,0.35,0.001,0.21,0.6,1.0,0.09601671450565405,145.74080437001103,0.0071740832373753,0.00750293099906162,-0.0003288477616863201,-0.04583829749466802,0,1,0,0
e8s_00080,A2_fixed_absolute_horizon,curvature,basis,0,neural,true-full,medium,72,0.1,0.55,0.55,0.35,0.001,0.21,0.6,1.0,0.09601671450565405,145.74080437001103,0.2366910329385328,0.20193038291439788,0.03476065002413492,0.146860865798672,1,0,0,0
e8s_00081,A2_fixed_absolute_horizon,curvature,basis,1,spline,true-full,medium,72,0.1,0.55,0.55,0.35,0.001,0.21,0.6,1.0,0.09480115181371454,145.74080437001103,0.0028642816784985475,0.0028978946167666497,-3.361293826810224e-05,-0.011735206952733118,0,0,0,0
e8s_00081,A2_fixed_absolute_horizon,curvature,basis,1,neural,true-full,medium,72,0.1,0.55,0.55,0.35,0.001,0.21,0.6,1.0,0.09480115181371454,145.74080437001103,0.19610219729050535,0.1673591264870701,0.028743070803435244,0.1465718956777181,1,0,0,0
e8s_00082,A2_fixed_absolute_horizon,curvature,basis,2,spline,true-full,medium,72,0.1,0.55,0.55,0.35,0.001,0.21,0.6,1.0,0.08967224029421336,145.74080437001103,0.0011761778197230813,0.0010211012214788478,0.00015507659824423353,0.13184791928889178,1,0,0,0
e8s_00082,A2_fixed_absolute_horizon,curvature,basis,2,neural,true-full,medium,72,0.1,0.55,0.55,0.35,0.001,0.21,0.6,1.0,0.08967224029421336,145.74080437001103,0.16723512163487933,0.14260593623161147,0.02462918540326786,0.1472728046746078,1,0,0,0
e8s_00083,A2_fixed_absolute_horizon,curvature,basis,3,spline,true-full,medium,72,0.1,0.55,0.55,0.35,0.001,0.21,0.6,1.0,0.09032362989961953,145.74080437001103,0.00029632917620853834,0.0005570966761307649,-0.0002607674999222265,-0.8799926597127051,0,1,0,0
e8s_00083,A2_fixed_absolute_horizon,curvature,basis,3,neural,true-full,medium,72,0.1,0.55,0.55,0.35,0.001,0.21,0.6,1.0,0.09032362989961953,145.74080437001103,0.23970587912746819,0.20438304361657794,0.035322835510890244,0.14735907037184787,1,0,0,0
e8s_00084,A2_fixed_absolute_horizon,curvature,basis,4,spline,true-full,medium,72,0.1,0.55,0.55,0.35,0.001,0.21,0.6,1.0,0.09599823462891127,145.74080437001103,0.0019751380867564818,0.001965443021001913,9.69506575456856e-06,0.004908550860101905,0,0,0,0
e8s_00084,A2_fixed_absolute_horizon,curvature,basis,4,neural,true-full,medium,72,0.1,0.55,0.55,0.35,0.001,0.21,0.6,1.0,0.09599823462891127,145.74080437001103,0.1996401714535544,0.17008162784837366,0.02955854360518073,0.14805909747506615,1,0,0,0
e8s_00085,A2_fixed_absolute_horizon,curvature,basis,5,spline,true-full,medium,72,0.1,0.55,0.55,0.35,0.001,0.21,0.6,1.0,0.09749817273151266,145.74080437001103,0.0007507606108452823,0.0006391424923738444,0.00011161811847143792,0.14867338118040974,1,0,0,0
e8s_00085,A2_fixed_absolute_horizon,curvature,basis,5,neural,true-full,medium,72,0.1,0.55,0.55,0.35,0.001,0.21,0.6,1.0,0.09749817273151266,145.74080437001103,0.25693999912072496,0.2191279771460838,0.03781202197464115,0.14716284776227043,1,0,0,0
e8s_00086,A2_fixed_absolute_horizon,curvature,basis,6,spline,true-full,medium,72,0.1,0.55,0.55,0.35,0.001,0.21,0.6,1.0,0.09578313147215659,145.74080437001103,0.0027519956113606953,0.0029326514696273818,-0.0001806558582666865,-0.0656454020205952,0,1,0,0
e8s_00086,A2_fixed_absolute_horizon,curvature,basis,6,neural,true-full,medium,72,0.1,0.55,0.55,0.35,0.001,0.21,0.6,1.0,0.09578313147215659,145.74080437001103,0.1753034392709449,0.14954155606094294,0.025761883210001973,0.14695594859485334,1,0,0,0
e8s_00087,A2_fixed_absolute_horizon,curvature,basis,7,spline,true-full,medium,72,0.1,0.55,0.55,0.35,0.001,0.21,0.6,1.0,0.09494240739217868,145.74080437001103,0.006577958085235019,0.007022174354163771,-0.0004442162689287524,-0.06753102758830994,0,1,0,0
e8s_00087,A2_fixed_absolute_horizon,curvature,basis,7,neural,true-full,medium,72,0.1,0.55,0.55,0.35,0.001,0.21,0.6,1.0,0.09494240739217868,145.74080437001103,0.19859739362897247,0.1692208828757432,0.02937651075322928,0.1479199208833105,1,0,0,0
e8s_00088,A2_fixed_absolute_horizon,curvature,basis,8,spline,true-full,medium,72,0.1,0.55,0.55,0.35,0.001,0.21,0.6,1.0,0.09881266608760102,145.74080437001103,0.00016789198342868558,0.0004326760030131382,-0.0002647840195844526,-1.5771093662546625,0,1,1,0
e8s_00088,A2_fixed_absolute_horizon,curvature,basis,8,neural,true-full,medium,72,0.1,0.55,0.55,0.35,0.001,0.21,0.6,1.0,0.09881266608760102,145.74080437001103,0.25235056775513814,0.21503190913740478,0.03731865861773337,0.14788418726263602,1,0,0,0
e8s_00089,A2_fixed_absolute_horizon,curvature,basis,9,spline,true-full,medium,72,0.1,0.55,0.55,0.35,0.001,0.21,0.6,1.0,0.10104399695403612,145.74080437001103,0.0008927270002041949,0.000695555740029012,0.00019717126017518294,0.2208640044829871,1,0,0,0
